,CodCons,NomCons,CodCta
11520,298613,CONSORCIO SAN CRISTOBAL,298613
11521,298619,CONSORCIO PROMEYCA SAC - BHOR INGENIEROS SAC,298619
11522,298653,CONSORCIO: ZENWARE EIRL - SYMMETRY CORPORATION SOCIEDAD ANONIMA CERRADA,298653
11523,298658,CONSORCIO PERU,298658
11524,298671,HITACHI KOKUSAI LINEAR EQUIPAMENTOS ELECTRONICOS S/A. SATELLITE TRANSMISSION VIDEO DATA S.A.C.,298671
11525,298674,CONSORCIO CHALHUANCA,298674
11526,298694,CONSORCIO LOS ORIENTALES,298694
11527,298703,CONSORCIO VALLE,298703
11528,298708,CONSORCIO CONSULTOR PATAZ,298708
11529,298712,CONSORCIO SANTA ROSA,298712
11530,298714,CONSORCIO CHACÑA PERU,298714
11531,298726,ASOCIACION RURAL VIAL SEÑOR DE PAMPACUCHO Y ASOCIACION RURAL VIAL APU QORY URCOS,298726
11532,298741,CONSORCIO PANAMERICANO,298741
11533,298742,ASOCIACION RURAL VIAL LOS ANGELES Y INVERSIONES LEO LEF S.R.L.,298742
11534,298745,CONSORCIO SATIPO,298745
11535,298749,GMGP CALL ,298749
11536,298755,CONSORCIO MALDONADO,298755
11537,298780,CONSORCIO OXAPAMPA,298780
11538,298829,CONSORCIO 20 DE MAYO,298829
11539,298831,SR. MARTIN,298831
11540,298832,CONSORCIO INTEGRADO ASOCIACION RURAL VIAL APU CHAYARAJE DE CHILLIHUA y ASOCIACION RURAL VIAL CONSTRUYENDO PERU,298832
11541,298834,CONSORCIO XIOMIL EIRL Y DIANLUK SRL,298834
11542,298836,CONSORCIO NEW SKYLINE SERVICIOS GENERALES S.A.C/SERVICIO REPRESENTACIONES CONSIGNACIONES Y LIMPIEZA MEGA INTEGRAL  S.A.C,298836
11543,298859,CONSORCIO PAUCAS,298859
11544,298864,CONSORCIO EB CONTRATISTAS GENERALES SAC - SERVICIOS Y LIMPIEZAS TECNIFICADAS SERLITEC SAC,298864
11545,298869,CONSORCIO SELVA,298869
11546,298871,CONSORCIO VIAL CCOLLPANY,298871
11547,298875,CONSORCIO PORVENIR,298875
11548,298876,CONSORCIO SUPERVISION INDEPENDENCIA,298876
11549,298886,CONSORCIO R C INGENIEROS: ROBERTO OSCCO ROJAS / SALVADOR EMILIANO OSCCO ROJAS / JESUS DANIEL YAÑEZ RODRIGUEZ / EDUARDO YAMIL VERATEQUI VALENZUELA ,298886
11550,298890,CONSORCIO REPRESENTACIONES PERUANAS DEL SUR Y MAVIC,298890
11551,298895,CONSORCIO SUPERVISION ASCENCION,298895
11552,298896,consorcio comun corporacion arian,298896
11553,298899,CONSORCIO SIETE DE JUNIO SR,298899
11554,298900,CONSORCIO QUIMICA SUIZA S.A. - NOVARTIS BIOSCIENCES PERU S.A.,298900
11555,298906,COORPORACION AUTOMOTRIZ,298906
11556,298918,CONSORCIO NUEVO AMANECER,298918
11557,298921,CONTRATISTAS NUEVA LUZ DE VIRGEN DEL CARMEN - A.R.V. REYNA DEL CARMEN DE QUELLOUNO,298921
11558,298944,CONSORCIO LOS 3 PUMAS,298944
11559,298949,CONSORCIO GRUPO CEREGRAL  CP EIRL Y PRODUCCIONES NACIONALES TC EIRL,298949
11560,298952,ASOCIACION RURAL VIAL LOS ANGELES Y INVERSIONES Y PROVEEDORAS LEO LEF S.R.L.,298952
11561,298959,CONSORCIO SEGECTSUR,298959
11562,298966,CONSORCIO LOS CONSTRUCTORES,298966
11563,298993,CONSORCIO GRIFO SAN LORENZO,298993
11564,298997,CONSORCIO VIAL D & M,298997
11565,299022,CONSORCIO A PLANIFICAR TUMBES,299022
11566,299028,CONSORCIO PANAMERICANO,299028
11567,299029,CONSORCIO UNION,299029
11568,299034,CONSORCIO DEL SUR,299034
11569,299046,CONSORCIO DEL NORTE,299046
11570,299061,REHABILITANDO HUARAL,299061
11571,299063,CONSORCIO COANSA DEL PERU,299063
11572,299080,COMERCIALIZACION DE BIENES Y SERVICIOS CARAL EIRL / MIRTHA ELIZABETH ACOSTA SANCHEZ / LUIS ALBERTO LAZARO CHERO,299080
11573,299085,CONSORCIO SAN GABRIEL,299085
11574,299087,CONSORCIO DEL CENTRO,299087
11575,299090,CONSORCIO BRUCES,299090
11576,299099,CONSORCIO CAÑETE,299099
11577,299101,CONSORCIO EJECUTOR JLO,299101
11578,299102,CONSORCIO HUARIPAMPA,299102
11579,299104,CONSORCIO DEL CENTRO,299104
11580,299109,CONSORCIO SAS,299109
11581,299114,INTERNATIONAL ZETA CONSULTING SAC - AVANTIA SAC,299114
11582,299152,CONSORCIO YAKU,299152
11583,299180,CONSORCIO: HAZCO ENVIRONMENTAL SERVICES DEL PERU S.A. / SISTEMA DE IMPERMEABILIZACION DE GRANDES SUPERFICIES ARGENTINAS S.A.C.,299180
11584,299181,CONSORCIO SUPERVISION VENENILLO,299181
11585,299184,CONSORCIO TIMANA,299184
11586,299185,CORREA Y ACEVEDO,299185
11587,299188,J&W KUNTURKANKI S.R.L.,299188
11588,299190,CONSORCIO VILCABAMBA,299190
11589,299198,CONSORCIO VIAL QHAPAQ ÑAN,299198
11590,299199,A. R. V. APU CHANCARANI DE ANTA Y  A. R. V. SOL NACIENTE APU QQILMA,299199
11591,299237,TRANSPORTES RIOS SRLTDA Y ASMAT CORPORACION EIRL,299237
11592,299240,CONSORCIO PAMPA YURAC,299240
11593,299243,DEL NORTE,299243
11594,299245,CONSORCIO NOVA DJ & EXON PERU,299245
11595,299252,CONSORCIO ALTIPLANO,299252
11596,299265,consorcio belen,299265
11597,299269,CONSORCIO VIAL JACARANDA,299269
11598,299270,CONSORCIO SAN PEDRO DE BECARA,299270
11599,299272,CONSORCIO JUVENTUD,299272
11600,299284,CONSORCIO VIRGEN DE GUADALUPE,299284
11601,299288,CONSORCIO MAGISTERIAL,299288
11602,299293,CONSORCIO PERU,299293
11603,299298,CONSORCIO ALFA,299298
11604,299299,CONSORCIO SUPERVISOR CUENCA RIO MALA,299299
11605,299316,CONSORCIO ALFONSO UGARTE,299316
11606,299324,CONSORCIO 22: JAGUI SAC - CORPORACION CUPHER SAC - NESTOR ALCIDES ESQUIVEL ESCOBAR,299324
11607,299339,QUIMICA SUIZA S.A.C. - PFIZER S.A.,299339
11608,299349,CONSORCIO SAN ANTONIO,299349
11609,299362,CONSORCIO VIAL CCAPI,299362
11610,299365,CONSORCIO: CREACIONES EVER S.A.C. - VILEYDY  ADAN Y EVA S.A.C.,299365
11611,299374,CONSORCIO SUPERVISOR CUENCA DEL RIO RIMAC,299374
11612,299379,CONSORCIO MONTE CASTILLO,299379
11613,299392,CONSORCIO ALIMENTOS DEL NORTE,299392
11614,299399,CONSORCIO OSMORE ¿ (INTEGRADO POR RUBEN PERALTA DELGADO - INGENIERO Y SANCHEZ CARDENAS CESAR ¿ INGENIERO),299399
11615,299408,CONSORCIO EYG,299408
11616,299409,CONSORCIO RIMAX,299409
11617,299463,CONSORCIO: CAVERO CONTRATISTAS S.A.C. y A.R.V. VIRGEN DE COPACABANA S.R.L.,299463
11618,299470,CONSORCIO ALBORADA,299470
11619,299472,CONSORCIO AZANGARO,299472
11620,299474,CONSORCIO ESTRELLA DEL NORTE,299474
11621,299477,CONSORCIO OXANI,299477
11622,299485,CONSORCIO CALIPUY,299485
11623,299490,CONSORCIO DELICIAS,299490
11624,299491,CONSORCIO VIAL VIDENA,299491
11625,299493,CONSORCIO J & J - J & M,299493
11626,299510,CONSORCIO CONSULTORES ASOCIADOS,299510
11627,299526,CONSORCIO CONSULTORES ASOCIADOS,299526
11628,299537,CONSORCIO SPORTS SOLUTIONS 2019,299537
11629,299538,CONSORCIO ANGASMARCA,299538
11630,299540,CONSORCIO LUZ Y ENERGIA,299540
11631,299543,consorcio acobamba,299543
11632,299546,CONSORCIO SUPERVISOR CUENCA DEL RIO CASMA,299546
11633,299547,SAN MARTIN,299547
11634,299548,CONSORCIO GRUPO DAYAN,299548
11635,299565,CONSORCIO IA,299565
11636,299567,CONSORCIO WASI integrado por CORPORACION ICONS S.AC. y TOMAS TICONA VARGAS,299567
11637,299576,CONSORCIO TORRES,299576
11638,299584,CONSORCIO JOLUCAVA IMPORT EXPORT E.I.R.L. Y RODOLFO ALONSO VIDAL DOMINGUEZ,299584
11639,299588,CONSORCIO DE ALIMENTOS NyF,299588
11640,299590,CONSORCIO VIAL CARE,299590
11641,299591,CONSORCIO VIAL SONQO,299591
11642,299614,CONSORCIO PANAMERICANO,299614
11643,299615,CONSORCIO PISCAYA,299615
11644,299626,CONSORCIO RANRA,299626
11645,299627,CONSORCIO: QUIMICA SUIZA SAC & ROCHE FARMA PERU S.A.,299627
11646,299639,CONSORCIO CAYLLAHUA,299639
11647,299640,CONSORCIO SAN PEDRO,299640
11648,299657,CONSORCIO COVIRIALI,299657
11649,299660,Consorcio Grupo Ceregral CP EIRL,299660
11650,299661,CONSORCIO DIN: TERNOS DEAN S.A.C. - VILEYDY ADAN Y EVA S.A.C.,299661
11651,299677,CONSORCIO SUPERVISOR YURUA,299677
11652,299681,CONSORCIO HUAMANZAÑA,299681
11653,299682,JOSE FREDY ITA LOZANO Y CORINA LIZET LARA BALDEON,299682
11654,299683,CONSORCIO VIAL MANTARO,299683
11655,299687,SAN JUAN,299687
11656,299691,CONSORCIO SUPERVISOR TOCACHE,299691
11657,299693,CONSORCIO MATIAZA,299693
11658,299694,CONSORCIO,299694
11659,299700,CONSORCIO GUADALUPITO,299700
11660,299701,CONSORCIO CHICAMA,299701
11661,299705,CONSORCIO SHEPTE,299705
11662,299706,CONSORCIO VIAL RURUNMARCA,299706
11663,299710,CONSORCIO PERLA ANDINA,299710
11664,299713,CONSORCIO YANCE,299713
11665,299720,CONSORCIO SUPERVISOR JILILI,299720
11666,299725,CONSORCIO SUPERVISOR ,299725
11667,299736,CONSORCIO SAN FERNANDO,299736
11668,299740,CONSORCIO LLANCCARISUNCHIS,299740
11669,299742,CONSORCIO DOS DE MAYO,299742
11670,299743,CONSORCIO QUISPE,299743
11671,299746,CONSORCIO M&H,299746
11672,299747,CONSORCIO SANTA ROSA,299747
11673,299749,CONSORCIO VIAL SONQO,299749
11674,299754,CONSORCIO VIAL YUNGAY,299754
11675,299755,ALIMENTOS DEL NORTE,299755
11676,299756,CONSORCIO SAMANIATO,299756
11677,299758,CONSORCIO INNOVA GRAU,299758
11678,299760,CONSORCIO VIAL MANTARO,299760
11679,299788,CONSORCIO CAJAMARCA,299788
11680,299797,VIKMAR SAC - GRUPO VIKMAR SAC,299797
11681,299807,"CONSORCIO SAN MARCOS - SERVICIOS VC PERU SAC, INVERSIONES GENERALES RAUL NUÑEZ SAC y VFOODSERVICE SAC",299807
11682,299808,CONSORCIO E Y C,299808
11683,299823,CONSORCIO SUPERVISOR SIMBAL,299823
11684,299826,CONSORCIO MIRAFLORES VERDE,299826
11685,299828,CONSORCIO EMCOIN,299828
11686,299829,CONSORCIO AFE,299829
11687,299833,CONSORCIO VALLE VERDE,299833
11688,299835,CONSORCIO PUERTO CIRUELO,299835
11689,299837,CONSORCIO SUPERVISIÓN HUAURA,299837
11690,299842,consorcio mandinga,299842
11691,299845,CONSORCIO CORASAAN,299845
11692,299846,CONSORCIO RIO TAMBO,299846
11693,299851,SUPPLY TRADE COMPANY S.A.C. - PUBLIVIGO SOCIEDAD ANONIMA CERRADA,299851
11694,299857,CONSORCIO ACORA,299857
11695,299864,CONSORCIO SEÑOR CAUTIVO,299864
11696,299865,CONSORCIO TACCATA,299865
11697,299868,TRANSMAQ,299868
11698,299869,D&R,299869
11699,299875,CONSORCIO PANAMERICANO,299875
11700,299876,CONSORCIO MUÑOZ AQUINO TANIA EMILIA Y JOSHUA'S PERUVIAN FOOD S.A.C.,299876
11701,299877,CONSORCIO COCHORCO - CACHIMARCA,299877
11702,299879,CONSORCIO ANDERQUIN,299879
11703,299881,CONSORCIO ANDERQUIN,299881
11704,299889,CONSORCIO VIAL MARQQUECCA,299889
11705,299892,CONSORCIO UNAC,299892
11706,299893,CONSORCIO PACHAS,299893
11707,299900,CONSORCIO UCRUMARCA,299900
11708,299903,CONSORCIO FORTALEZA,299903
11709,299904,CONSOCIO VIAL VILCABAMBA,299904
11710,299906,CONSORCIO VIAL LLICCHIVILCA,299906
11711,299912,CONSORCIO VIAL SEÑOR DE MAYO,299912
11712,299921,CONSORCIO SANTA BEATRIZ ,299921
11713,299925,CONSORCIO HONORIA,299925
11714,299927,CONSORCIO VIAL LLAURISHPUNTA,299927
11715,299929,CONSORCIO CHUZAL,299929
11716,299930,CONSORCIO VIAL CCAHUANHUIRE,299930
11717,299931,CONSORCIO SALCCA,299931
11718,299933,CONSORCIO TABACONAS,299933
11719,299934,CONSORCIO VIAL ROMISHONGO,299934
11720,299937,CONSORCIO VIAL PACHACOTO,299937
11721,299941,CONSORCIO RURUPA,299941
11722,299944,CONSORCIO PUERTO CIRUELO,299944
11723,299945,CONSORCIO FORTALEZA,299945
11724,299948,CONSORCIO FORTALEZA,299948
11725,299950,CONSORCIO YANAMA,299950
11726,299953,CONSORCIO SAN PEDRO,299953
11727,299976,INPAS-PROTERCOIND,299976
11728,299980,CONSORCIO ALTAMIZA,299980
11729,299981,CONSORCIO VIAL SAN IGNACIO,299981
11730,299982,CONSORCIO VIAL SAN IGNACIO,299982
11731,299989,SOCIEDAD DE COMERCIANTES DEL PERU SAC T CORALIMA SAC,299989
11732,299992,CONSORCIO CAXAS,299992
11733,299994,CONSORCIO SUPERVISOR VIAL,299994
11734,299995,CONSORCIO SERVICIOS SAN MARTIN,299995
11735,299996,CONSORCIO CARAHUAIN,299996
11736,300007,CONSORCIO MANDINGA,300007
11737,300011,CONSORCIO SUPERVISOR SONDORILLO,300011
11738,300015,CONSORCIO E-QR,300015
11739,300016,CONSORCIO LOS LLANOS,300016
11740,300020,CONSORCIO PANAMERICANO,300020
11741,300022,DELABORUM PLUS - NUEVO MUNDO,300022
11742,300024,MAJES,300024
11743,300027,CONSORCIO PANAMERICANO,300027
11744,300029,CONSORCIO DORADO,300029
11745,300030,NORPERU CHICLAYO,300030
11746,300034,CONSORCIO SAMANIATO,300034
11747,300039,ALIMENTOS DEL NORTE,300039
11748,300040,CONSORCIO WINKEL,300040
11749,300042,CONSORCIO WALTER PORFIDIO VELASQUEZ CATACORA - GLOBAL SERVICES G - P SAC,300042
11750,300043,CONSORCIO RONDOS,300043
11751,300044,CONSORCIO BAGUA,300044
11752,300052,CONSORCIO PANAMERICANO,300052
11753,300067,CONSORCIO CHESCOPE,300067
11754,300076,CONSORCIO ANTONELLA,300076
11755,300077,CONSORCIO MANCORA,300077
11756,300081,CHAMAYO,300081
11757,300082,CONSORCIO GRUPO CEREGRAL CP EIRL y PRODUCCIONES NACIONALES TC EIRL,300082
11758,300087,CONSORCIO INTEGRAM CORP,300087
11759,300116,CONSORCIO DOTACION DE PERSONAL,300116
11760,300119,CONSORCIO G & B ,300119
11761,300123,CONSORCIO CONSTRUCTOR,300123
11762,300126,CONSORCIO GALCAS SUR,300126
11763,300133,CONSORCIO ROMERO,300133
11764,300137,CONSORCIO DEL CARMEN,300137
11765,300138,HANSGROSS E.I.R.L. - LABORATORIO FORENSE SERVICIOS PERICIALES S.A.C.,300138
11766,300140,CONSORCIO COSMA,300140
11767,300146,CONSORCIO SAN JOSE,300146
11768,300148,CONSORCIO HUARAPO PUSAPNO,300148
11769,300150,CONSORCIO ALTO LARAN,300150
11770,300152,CONSORCIO  RIO DE ANCASH,300152
11771,300158,Consorcio DyA,300158
11772,300159,CONSORCIO MAPFRE AVLA LIBERTY,300159
11773,300160,CORPORACION AUTOMOTRIZ,300160
11774,300170,CONSORCIO VIAL SANTIAGO APOSTOL,300170
11775,300173,CONSORCIO TELCOMSATEL,300173
11776,300175,CONSORCIO VIAL SAN MARTIN,300175
11777,300176,CONSORCIO NUEVE LOCALIDADES,300176
11778,300177,CONSORCIO PANAMERICANO,300177
11779,300180,CONSORCIO PAUCARTAMBO,300180
11780,300183,CONSORCIO VIAL SAN MARTIN,300183
11781,300190,CONSORCIO VIAL LAS VERTIENTES,300190
11782,300193,CONSORCIO SUPERVISOR WARAQ ,300193
11783,300199,SANTA ROSA,300199
11784,300203,RISERGE-JRMC SAC,300203
11785,300216,consocio secclla,300216
11786,300226,CONSORCIO PUCARUMI,300226
11787,300230,CONSORCIO SOCIEDAD DE COMERCIANTES DEL PERU SAC Y CORALIMA S.A.C.,300230
11788,300231,CONSORCIO CAMINO POLVASAL,300231
11789,300232,DISTRIBUCIONES GENERALES JOCASA SAC,300232
11790,300238,CONSORCIO SAN GABRIEL,300238
11791,300245,CONSORCIO JR. MAYNAS,300245
11792,300253,DIST AMAZONAS - REPRESY DIST KALED-N. IDROGO LIVAQUE,300253
11793,300259,CONSORCIO KFR INVERSIONES  MOBILIARIO YI S.A.C.,300259
11794,300261,CONSORCIO LIMA,300261
11795,300274,CONSORCIO PALCAZU,300274
11796,300283,CONSORCIO GAV,300283
11797,300290,CONSORCIO POZUZO,300290
11798,300299,CONSORCIO LLIUYA,300299
11799,300304,CONSORCIO P Y G INGENIEROS,300304
11800,300306,CONSORCIO LAS LOMAS DE HUANCHACO ,300306
11801,300308,CONSORCIO VIAL TAHUANTINSUYO,300308
11802,300309,CONSORCIO CHAN CHAN ,300309
11803,300312,CONSORCIO PANAMERICANOS,300312
11804,300320,CONSORCIO SAN LUIS,300320
11805,300326,CONSORCIO SAN MARTIN,300326
11806,300338,CONSORCIO SAN MARTÍN,300338
11807,300339,CONSORCIO JHON,300339
11808,300340,CONSORCIO WILLCA,300340
11809,300349,CONSORCIO COVENCOR,300349
11810,300351,CONSORCIO GRUPO CEREGRAL CP EIRL y PRODUCCIONES NACIONALES TC EIRL ,300351
11811,300352,CONSORCIO VIRGEN DE LA NATIVIDAD,300352
11812,300356,CONSORCIO CASETAS BERNAL,300356
11813,300366,CONSORCIO PANAMERICANO,300366
11814,300367,CONSORCIO OXAPAMPA,300367
11815,300377,CONSORCIO REY JESUS,300377
11816,300378,CONSORCIO A Y A,300378
11817,300384,CONSORCIO PUCAJAGA,300384
11818,300388,CONSORCIO UNION,300388
11819,300392,CONSORCIO OXAPAMPA,300392
11820,300412,CONSORCIO BRUNELA,300412
11821,300413,CONSORCIO ROMERO,300413
11822,300423,CONSORCIO PEDAGÓGICO LLATA,300423
11823,300427,CONSORCIO JHON,300427
11824,300439,CONSORCIO OXAPAMPA,300439
11825,300441,CONSORCIO DOS DE MAYO,300441
11826,300496,CONSORCIO WINKEL EIRL,300496
11827,300497,SOCIEDAD DE COMERCIANTES DEL PERU SAC Y CORALIMA,300497
11828,300503,CONSORCIO ULLOCOLOMA,300503
11829,300510,CONSORCIO PARIAMARCA,300510
11830,300513,CONSORCIO E&S TINGO MARIA,300513
11831,300516,SOCIEDAD DE COMERCIANTES DEL PERU SAC Y CORALIMA,300516
11832,300517,CONSORCIO SAN AGUSTIN ,300517
11833,300526,CONSORCIO J&M INGENIERIA,300526
11834,300527,CONSORCIO MANTACOCHA,300527
11835,300531,MAJES,300531
11836,300549,CONSORCIO SAN NICOLAS,300549
11837,300555,DISTRIBUIDORA RAMIREZ   &  NVV CORBISER E.I.R.L.,300555
11838,300565,CONSORCIO EDUCATIVO JUNIN II,300565
11839,300572,CONSORCIO MARAÑON HUACRACHUCO-HUANUCO,300572
11840,300575,CONSORCIO CHINCHOPAMPA,300575
11841,300589,CONSORCIO TALUPA: DEXTRE MORIMOTO EDUARDO RAUL - SANCHEZ-HORNERO GOMEZ ANTONIO,300589
11842,300593,CONSORCIO HUASCAPAMPA,300593
11843,300595,CONSORCIO KALLPA,300595
11844,300598,CONSORCIO ONIBAC,300598
11845,300602,CONSORCIO D&R,300602
11846,300608,CONSORCIO INGENIEROS,300608
11847,300614,CONSORCIO CHALHUAYOC,300614
11848,300616,CONSORCIO ESMIRNA,300616
11849,300617,P&R AEROSPACE SOLUTION CORP. EN CONSORCIO SKY MART SALES CORP.,300617
11850,300619,CONSORCIO HACIENDA,300619
11851,300621,CONSORCIO SAN ANDRES,300621
11852,300629,CONSORCIO QUILLUPAMPA,300629
11853,300640,CONSORCIO MEJORAMIENTO HUASCAY,300640
11854,300645,CONSORCIO TERZAGHI,300645
11855,300646,CONSORCIO JAARSOM,300646
11856,300648,CONSORCIO VIAL ByP,300648
11857,300656,CONSORCIO LOS ORIENTALES,300656
11858,300663,CONSORCIO ALIMENTACIÓN SALUDABLE,300663
11859,300667,CONSORCIO JR. 28 DE JULIO,300667
11860,300692,CONSORCIO VIAL MANTARO,300692
11861,300709,CONSORCIO SANEAMIENTO ANCHIHUAY,300709
11862,300711,CONSORCIO CALYPSO - CONTINENTAL,300711
11863,300714,CONSORCIO ALFA,300714
11864,300716,CONSORCIO CALYPSO CONTINENTAL,300716
11865,300719,CONSORCIO SANEAMIENTO ANCHIHUAY,300719
11866,300721,CONSORCIO SANEAMIENTO ANCHIHUAY,300721
11867,300723,CONSORCIO MILLA SEIS,300723
11868,300724,CONSORCIO SIPZA,300724
11869,300727,Consorcio  Arequipa (Telecom Power  System S. A.C.- Meser E.I.R.L.),300727
11870,300728,CONSORCIO REAL,300728
11871,300750,CONSORCIO. PROVEE BIENES SERVICIOS INTEGRALES SAC - CORPORACIÓN NET COM PERU DRY CLEANERS SAC ,300750
11872,300751,CONSORCIO VIAL NORTE,300751
11873,300756,GRIFO GASOIL S.A.C.  SERVICENTRO JAKELINE S.C.R.L.,300756
11874,300759,CONSORCIO SULLANA,300759
11875,300760,CONSORCIO RIOR,300760
11876,300762,CONSORCIO ANTA,300762
11877,300769,CONSORCIO COLEGIO RICARDO PALMA,300769
11878,300774,CONSORCIO HUALLAGA,300774
11879,300776,CORPORACION INDUSTRIAL INDEPENDENCIA SAC - CREATIVIDAD TEXTIL INDUSTRIAL IMPORT  EXPORT SAC,300776
11880,300779,CONSORCIO INDEPENDENCIA,300779
11881,300796,CONSORCIO SANTA CRUZ,300796
11882,300799,CONSORCIO ALISUR - FORTISUR,300799
11883,300809,CONSORCIO EL DORADO,300809
11884,300811,MAJES,300811
11885,300832,CONSORCIO SOJO,300832
11886,300847,consorcio san alberto,300847
11887,300848,consorcio dos de mayo,300848
11888,300856,CONSORCIO ACOBAMBILLA,300856
11889,300857,CONSORCIO CALAMINON,300857
11890,300858,consorcio oxapampa,300858
11891,300876,CONSORCIO SONDORILLO,300876
11892,300885,CONSORCIO GRUPO ALPHA,300885
11893,300896,CONSORCIO LOS ORIENTALES,300896
11894,300902,CONSORCIO JARDINES,300902
11895,300905,CONSORCIO JIGO,300905
11896,300907,CONSORCIO MIGUEL GRAU,300907
11897,300915,CONSORCIO SUPERVISOR JEPELACIO ,300915
11898,300918,CONSORCIO VIAL COLCABAMBA,300918
11899,300922,CONSORCIO CONSULTORIA CHAZUTA,300922
11900,300925,SAN MARTIN,300925
11901,300929,CONSORCIO CITELIZ,300929
11902,300936,CONSORCIO SUPERVIAL,300936
11903,300942,CONSORCIO SUPERVISOR YAITOC,300942
11904,300947,CONSORCIO GRUPO DAYAN,300947
11905,300951,CONSORCIO UNH ACRAQUIA,300951
11906,300955,enter solutions - Danysoft,300955
11907,300966,CONSORCIO MIRAFLORES,300966
11908,300976,CONSORCIO AYAVI,300976
11909,300989,CONSORCIO PANAMERICANO,300989
11910,300990,CONSORCIO PALPA,300990
11911,300991,CONSORCIO PANAMERICANO,300991
11912,300994,CONSORCIO CAMINO VECINAL,300994
11913,301000,CONSORCIO PANAMERICANO,301000
11914,301009,CONSORCIO JATUNPUQUIO,301009
11915,301018,CONSORCIO VIAL LACHOCC ,301018
11916,301040,CONSORCIO COALT,301040
11917,301043,CONSORCIO DEL NORTE,301043
11918,301045,CONSORCIO EDUCATIVO,301045
11919,301057,CONSORCIO REY,301057
11920,301058,newsserg-mega,301058
11921,301061,GRUPO CORPALSA,301061
11922,301081,CONSORCIO SUPERVICOR C.P. LA ISLILLA,301081
11923,301092,CONSORCIO NUEVO AMANECER,301092
11924,301093,CONSORCIO PACIFICO,301093
11925,301095,CONSORCIO IQUITOS ITAYAA,301095
11926,301108,CONSORCIO CORPRODI S.A.C ¿ INVERSIONES MACRO SERVICE S.A.C ¿ INVERSIONES PROEXIM S.A.C,301108
11927,301109,CONSORCIO PFIZER PFE PERU SRL - PFIZER SA,301109
11928,301111,INCINERAGAS EIRL - INVERSIONES ONIX EIRL,301111
11929,301120,CONSORCIO CORALIMA S.A.C Y PROPEBIS S.A.C,301120
11930,301129,CONSORCIO VIAL AD,301129
11931,301131,CONSORCIO GRUPO DAYAN ,301131
11932,301137,CONSORCIO SUPERVISOR PUENTES ANCASH,301137
11933,301144,CONSORCIO TRANS ORIENTAL,301144
11934,301145,CONSORCIO LOS LAURELES,301145
11935,301151,CONSORCIO UNION MAGISTERIAL,301151
11936,301156,CONSORCIO VÍAS DEL PERU,301156
11937,301207,consorcio dynamo,301207
11938,301219,CONSORCIO KULLKOSA - TUMI,301219
11939,301226,CONSORCIO AGROINCA,301226
11940,301229,CONSORCIO AGROINCA,301229
11941,301230,CONSORCIO AGROINCA,301230
11942,301237,CONSORCIO OLAM,301237
11943,301246,QUIMICA SUIZA SAC - ASTRAZENECA PERU SA - ROCHE FARMA PERU SA - MERCK SHARP DOHME PERU SRL,301246
11944,301254,CONSORCIO COYLLURQUI,301254
11945,301256,CONSORCIO DEL NORTE,301256
11946,301262,CONSORCIO PANAMERICANO,301262
11947,301265,CONSORCIO VIAL TACNA,301265
11948,301267,CONSORCIO J Y E,301267
11949,301268,CONSORCIO PANAMERICANO,301268
11950,301270,YANAHUARA,301270
11951,301279,CONSORCIO VIAL APONGO,301279
11952,301285,TUNUNTUNUMBA,301285
11953,301298,CONSORCIO SAN MIGUEL,301298
11954,301329,CONSORCIO JR Y PCCJR,301329
11955,301331,COSMOS,301331
11956,301335,QUIMICA SUIZA S.A.C. - PFIZER S.A. - PFIZER PFE PERU S.R.L.,301335
11957,301336,CONSORCIO EDU,301336
11958,301337,CONSORCIO SANTO DOMINGO,301337
11959,301338,CONSORCIO SNS/CEM,301338
11960,301343,CONSORCIO VIAL COMAS ,301343
11961,301352,CONSORCIO INDIANA,301352
11962,301357,CONSORCIO AGUA CONSULTORES conformado por: JOSE LAU OLAYA y CADUCEO CONSULTORES S.A.,301357
11963,301359,CONSORCIO TARIS SA - KANAY SAC,301359
11964,301363,ESTUDIOS BALSAPUERTO,301363
11965,301370,CONSORCIO VALEZA,301370
11966,301379,CONSORCIO PALMA,301379
11967,301384,CONSORCIO JH,301384
11968,301389,CONSORCIO COYLLURQUI,301389
11969,301390,CONSORCIO AIVIC - SERVICIOS INTEGRADO POR VIMAX S.R.LTDA. Y POR AIVIC S.A.,301390
11970,301395,CONSORCIO NEW SKYLINE SERVICIOS GENERALES S.A.C. - SERVICIO DE REPRESENTACIONES CONSIGNACIONES Y LIMPIEZA MEGA INTEGRAL S.A.C.,301395
11971,301398,CONSORCIO PAMPAS CHICO,301398
11972,301405,"""CONSORCIO: QUIMICA SUIZA SAC - PFIZER SAC - PFISER PERU SRL""",301405
11973,301413,CONSORCIO LA MAR,301413
11974,301422,CONSORCIO PANAMERICANO,301422
11975,301426,CONSORCIO INGENIERA Y CONSTRUCCIÓN,301426
11976,301443,CONSORCIO CAÑARIS I,301443
11977,301444,CONSORCIO CHACAMAYO,301444
11978,301445,CONSORCIO CRUCE SAN PABLO,301445
11979,301454,CONSORCIO DIXIN,301454
11980,301460,CONSORCIO VIAL CUSCO.,301460
11981,301463,4 CAMARAS,301463
11982,301467,CONSORCIO MIESEN,301467
11983,301469,CONSORCIO PALMA,301469
11984,301476,CONSORCIO EBEN-EZER,301476
11985,301486,CONSORCIO EBEN - EZER,301486
11986,301491,CONSORCIO MIGUEL GRAU,301491
