,CodCte,RucCte,NomCte,CodTipCte
1964,20221788908,20221788908,MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE ACOBAMBA,
1965,20221840675,20221840675,MUNICIPALIDAD DISTRITAL DE MADRIGAL,
1966,20221860358,20221860358,MUNICIPALIDAD DISTRITAL DE HUAYLLAN,
1967,20221866712,20221866712,MUNICIPALIDAD DISTRITAL DE CAHUAC,
1968,20221866984,20221866984,MUNICIPALIDAD DISTRITAL DE MIRAFLORES - HUAMALIES,
1969,20222046964,20222046964,MUNICIPALIDAD DISTRITAL DE BOLIVAR,
1970,20222053154,20222053154,GOBIERNO REGIONAL DE LA LIBERTAD - GERENCIA REGIONAL DE EDUCACION LA LIBERTAD,
1971,20222120951,20222120951,MUNICIPALIDAD DISTRITAL DE ANTA - CARHUAZ,
1972,20222186031,20222186031,MUNICIPALIDAD DISTRITAL DE QUECHUALLA,
1973,20222223173,20222223173,MUNICIPALIDAD DISTRITAL DE SANTA CRUZ - CUTERVO,
1974,20222291845,20222291845,MUNICIPALIDAD DISTRITAL DE CAMPANILLA,
1975,20222295166,20222295166,MUNICIPALIDAD DISTRITAL DE TAHUANIA,
1976,20222304921,20222304921,MUNICIPALIDAD DISTRITAL DE HUALLANCA - BOLOGNESI,
1977,20222308080,20222308080,GOBIERNO REGIONAL DE LA LIBERTAD - RED SALUD SANCHEZ CARRION - HOSPITAL LEONCIO PRADO,
1978,20222342938,20222342938,MUNICIPALIDAD DISTRITAL DE COCHAPETI,
1979,20222360677,20222360677,MUNICIPALIDAD DISTRITAL DE PALLPATA,
1980,20222370982,20222370982,MUNICIPALIDAD DISTRITAL DE UMACHIRI,
1981,20222371105,20222371105,GOBIERNO REGIONAL DE PUNO-SALUD PUNO-LAMPA,
1982,20222375518,20222375518,SOCIEDAD DE BENEFICENCIA PUBLICA DE SAN ROMAN - JULIACA,
1983,20222376590,20222376590,MUNICIPALIDAD DISTRITAL DE CURASCO,
1984,20222390665,20222390665,MUNICIPALIDAD DISTRITAL DE TIBILLO,
1985,20222402183,20222402183,MUNICIPALIDAD DISTRITAL DE EL CARMEN - CHURCAMPA,
1986,20222402779,20222402779,MUNICIPALIDAD DISTRITAL DE AHUAYCHA,
1987,20222405794,20222405794,MUNICIPALIDAD DISTRITAL DE LOCROJA,
1988,20222858233,20222858233,MUNICIPALIDAD DISTRITAL DE CHIGUIRIP,
1989,20222936561,20222936561,MUNICIPALIDAD DISTRITAL DE SEXI,
1990,20222952256,20222952256,MUNICIPALIDAD DISTRITAL DE QUILLO,
1991,20222954623,20222954623,MUNICIPALIDAD DISTRITAL DE HUANCARANI,
1992,20223019260,20223019260,MUNICIPALIDAD DISTRITAL DE CAJAMARQUILLA,
1993,20223019936,20223019936,MUNICIPALIDAD DISTRITAL DE ACO - CORONGO,
1994,20223020438,20223020438,MUNICIPALIDAD DISTRITAL DE CASHAPAMPA,
1995,20223020519,20223020519,MUNICIPALIDAD DISTRITAL DE ALFONSO UGARTE,
1996,20223020608,20223020608,MUNICIPALIDAD DISTRITAL DE MUSGA,
1997,20223022210,20223022210,MUNICIPALIDAD DISTRITAL DE UCO,
1998,20223028765,20223028765,MUNICIPALIDAD PROVINCIAL DE HUANCA SANCOS - SANCOS,
1999,20223145052,20223145052,MUNICIPALIDAD DISTRITAL DE NUEVO PROGRESO,
2000,20223149635,20223149635,GOBIERNO REGIONAL DE LA LIBERTAD - HOSPITAL REGIONAL DOCENTE DE TRUJILLO,
2001,20223230246,20223230246,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE SANO,
2002,20223310517,20223310517,MUNICIPALIDAD DISTRITAL DE VILCANCHOS,
2003,20223311165,20223311165,MUNICIPALIDAD DISTRITAL DE SANTA ANA DE HUAYCAHUACHO,
2004,20223353593,20223353593,MUNICIPALIDAD DISTRITAL DE CULLHUAS,
2005,20223388117,20223388117,MUNICIPALIDAD DISTRITAL DE PAMPAS CHICO,
2006,20223466444,20223466444,MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE CAPILLAS,
2007,20223516565,20223516565,MUNICIPALIDAD DISTRITAL DE QUEROPALCA,
2008,20223517880,20223517880,MUNICIPALIDAD DISTRITAL DE LLOQUE,
2009,20223561510,20223561510,MUNICIPALIDAD DISTRITAL DE ANCAHUASI,
2010,20223724591,20223724591,MUNICIPALIDAD DISTRITAL DE CHONGOS ALTO,
2011,20223938125,20223938125,MUNICIPALIDAD DISTRITAL DE CHILIQUIN,
2012,20223938478,20223938478,EMPRESA MUNICIPAL DE AGUA POTABLE Y ALCANTARILLADO DE AMAZONAS S.A.,
2013,20223966684,20223966684,GOBIERNO REGIONAL DE LA LIBERTAD-SALUD UTES PACASMAYO,
2014,20224090189,20224090189,MUNICIPALIDAD DISTRITAL DE CACHIMAYO,
2015,20224101644,20224101644,MUNICIPALIDAD DISTRITAL DE LLALLI,
2016,20224199946,20224199946,MUNICIPALIDAD DISTRITAL DE HUAMBOS,
2017,20224324601,20224324601,MUNICIPALIDAD PROVINCIAL DE PALLASCA - CABANA,
2018,20224405279,20224405279,MUNICIPALIDAD DISTRITAL DE YANAS,
2019,20224547812,20224547812,MUNICIPALIDAD DISTRITAL DE MORCOLLA,
2020,20224676388,20224676388,MUNICIPALIDAD DISTRITAL DE VITIS,
2021,20224796014,20224796014,MUNICIPALIDAD DISTRITAL DE CCAPACMARCA,
2022,20224855398,20224855398,MUNICIPALIDAD DISTRITAL DE ATAQUERO,
2023,20225257354,20225257354,ENTIDAD PRESTADORA DE SERVICIO DE SANEAMIENTO NOR PUNO S.A.,
2024,20225557749,20225557749,MUNICIPALIDAD DISTRITAL DE CASCA,
2025,20225634085,20225634085,GOBIERNO REGIONAL DE LIMA - SERVICIOS BASICOS DE SALUD CHILCA-MALA,
2026,20225807010,20225807010,MUNICIPALIDAD DISTRITAL DE TUNAN MARCA,
2027,20226018060,20226018060,GOBIERNO REGIONAL DE LA LIBERTAD-EDUCACION USE SANCHEZ CARRION,
2028,20226026160,20226026160,SOCIEDAD DE BENEFICENCIA PUBLICA DE CAJABAMBA,
2029,20226228200,20226228200,MUNICIPALIDAD DISTRITAL DE CHIPAO,
2030,20226359215,20226359215,MUNICIPALIDAD DISTRITAL DE TORIBIO CASANOVA,
2031,20226505211,20226505211,MUNICIPALIDAD PROVINCIAL DE ASUNCION - CHACAS,
2032,20226560824,20226560824,MUNICIPALIDAD DISTRITAL DE CCATCCA,
2033,20226683314,20226683314,MUNICIPALIDAD DISTRITAL DE AURAHUA,
2034,20226747142,20226747142,MUNICIPALIDAD DISTRITAL DE UTICYACU,
2035,20226824155,20226824155,SOCIEDAD DE BENEFICENCIA PUBLICA DE MADRE DE DIOS TAMBOPATA PUERTO MALDONADO,
2036,20226911988,20226911988,MUNICIPALIDAD DISTRITAL DE ACOBAMBA - SIHUAS,
2037,20226962892,20226962892,MUNICIPALIDAD PROVINCIAL DE PATAZ - TAYABAMBA,
2038,20226974807,20226974807,MUNICIPALIDAD DISTRITAL DE LA PRIMAVERA,
2039,20227108691,20227108691,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE PUPUJA,
2040,20227231115,20227231115,MUNICIPALIDAD DISTRITAL DE SANCOS,
2041,20227257777,20227257777,MUNICIPALIDAD DISTRITAL DE TUTI,
2042,20227330016,20227330016,MUNICIPALIDAD DISTRITAL DE HUANUHUANU,
2043,20227330873,20227330873,MUNICIPALIDAD DISTRITAL DE CHAPARRA,
2044,20227388871,20227388871,MUNICIPALIDAD DISTRITAL DE ANDAJES,
2045,20227391155,20227391155,MUNICIPALIDAD DISTRITAL DE CODO DE POZUZO,
2046,20227589427,20227589427,MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,
2047,20227619946,20227619946,MUNICIPALIDAD DISTRITAL DE MACA,
2048,20227623544,20227623544,MUNICIPALIDAD DISTRITAL DE CIUDAD NUEVA,
2049,20227651599,20227651599,MUNICIPALIDAD DISTRITAL DE ANGUIA,
2050,20227794438,20227794438,MUNICIPALIDAD DISTRITAL DE SAURAMA,
2051,20227884771,20227884771,MUNICIPALIDAD DISTRITAL DE COCHAS - YAUYOS,
2052,20227999161,20227999161,MUNICIPALIDAD DISTRITAL DE JULCAN,
2053,20228111695,20228111695,MUNICIPALIDAD DISTRITAL DE COCHABAMBA - HUARAZ,
2054,20228200442,20228200442,SOCIEDAD DE BENEFICENCIA PUBLICA DE AZANGARO,
2055,20228222845,20228222845,MUNICIPALIDAD DISTRITAL DE LLIPA,
2056,20228257479,20228257479,GOBIERNO REGIONAL DE LA LIBERTAD - U.E. 403-SALUD TRUJILLO-SUR OESTE,
2057,20228443264,20228443264,GOBIERNO REGIONAL DE CUSCO-AGRICULTURA,
2058,20228450805,20228450805,MUNICIPALIDAD DISTRITAL DE HUANCAPON,
2059,20228453146,20228453146,MUNICIPALIDAD PROVINCIAL DE MARANON - HUACRACHUCO,
2060,20228486150,20228486150,MUNICIPALIDAD DISTRITAL DE TARUCACHI,
2061,20228547396,20228547396,MUNICIPALIDAD DISTRITAL DE HUAYACUNDO ARMA,
2062,20228547639,20228547639,MUNICIPALIDAD DISTRITAL DE LA MERCED - CHURCAMPA,
2063,20228706885,20228706885,SOCIEDAD DE BENEFICENCIA PUBLICA DE CONTUMAZA,
2064,20228707261,20228707261,MUNICIPALIDAD DISTRITAL DE HUABAL,
2065,20228715281,20228715281,MUNICIPALIDAD DISTRITAL DE SAN BUENAVENTURA - MARANON,
2066,20228778525,20228778525,MUNICIPALIDAD DISTRITAL DE CHICCHE,
2067,20228892735,20228892735,MUNICIPALIDAD DISTRITAL DE ICHUPAMPA,
2068,20229173074,20229173074,MUNICIPALIDAD DISTRITAL DE HUANDOVAL,
2069,20229244869,20229244869,MUNICIPALIDAD DISTRITAL DE TAPICHE,
2070,20229489039,20229489039,MUNICIPALIDAD DISTRITAL DE CHIRINOS,
2071,20229553225,20229553225,MUNICIPALIDAD DISTRITAL DE PAJARILLO,
2072,20229561597,20229561597,SOCIEDAD DE BENEFICENCIA PUBLICA DE YUNGAY,
2073,20229755871,20229755871,MUNICIPALIDAD DISTRITAL DE MONOBAMBA,
2074,20229916719,20229916719,MUNICIPALIDAD DISTRITAL DE SAN MIGUEL DE CORPANQUI,
2075,20229995759,20229995759,MUNICIPALIDAD DISTRITAL DE SAN PEDRO - LUCANAS,
2076,20230013811,20230013811,MUNICIPALIDAD DISTRITAL DE AGALLPAMPA,
2077,20230089630,20230089630,GOBIERNO REGIONAL DE CAJAMARCA-HOSPITAL GENERAL DE JAEN,
2078,20230151297,20230151297,GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA CHOTA,
2079,20230401820,20230401820,MUNICIPALIDAD DISTRITAL DE HUANDO,
2080,20230529974,20230529974,MUNICIPALIDAD DISTRITAL DE HUATASANI,
2081,20230589446,20230589446,MUNICIPALIDAD DISTRITAL DE LUCANAS,
2082,20230590029,20230590029,MUNICIPALIDAD DISTRITAL DE SAN CRISTOBAL - LUCANAS,
2083,20230612014,20230612014,MUNICIPALIDAD DISTRITAL DE NUNOA,
2084,20230825948,20230825948,MUNICIPALIDAD DISTRITAL DE LEONCIO PRADO - HUAURA,
2085,20230873756,20230873756,MUNICIPALIDAD DISTRITAL DE LA LIBERTAD DE PALLAN,
2086,20231076868,20231076868,MUNICIPALIDAD DISTRITAL DE SAISA,
2087,20231267884,20231267884,MUNICIPALIDAD DISTRITAL DE YAUYA,
2088,20231431781,20231431781,MUNICIPALIDAD DISTRITAL DE SALCAHUASI,
2089,20231552490,20231552490,MUNICIPALIDAD DISTRITAL DE URPAY,
2090,20231574116,20231574116,MUNICIPALIDAD DISTRITAL DE BULDIBUYO,
2091,20231941551,20231941551,MUNICIPALIDAD DISTRITAL DE SAN MARCOS ROCCHAC,
2092,20231993437,20231993437,MUNICIPALIDAD DISTRITAL DE SAN LUIS DE LUCMA,
2093,20232129787,20232129787,SOCIEDAD DE BENEFICENCIA PUBLICA DE LA UNION - DOS DE MAYO,
2094,20232146959,20232146959,MUNICIPALIDAD DISTRITAL DE LAS PIRIAS,
2095,20232203260,20232203260,MUNICIPALIDAD DISTRITAL DE CABANA - LUCANAS,
2096,20232232871,20232232871,MUNICIPALIDAD DISTRITAL DE TINCO,
2097,20232236273,20232236273,EMPRESA CONCESIONARIA DE ELECTRICIDAD DE UCAYALI S.A.,
2098,20232238560,20232238560,MUNICIPALIDAD DISTRITAL DE LACHAQUI,
2099,20232258242,20232258242,MUNICIPALIDAD DISTRITAL DE PIMPINGOS,
2100,20232520745,20232520745,MUNICIPALIDAD DISTRITAL DE CHONTABAMBA,
2101,20232544920,20232544920,GOBIERNO REGIONAL DE PUNO-EDUCACION PUNO,
2102,20232568195,20232568195,COMPANIA NOR ANDINA DE TELECOMUNICACION S A,
2103,20232568861,20232568861,GOBIERNO REGIONAL DE LIMA - UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 12 - CANTA,
2104,20232633604,20232633604,MUNICIPALIDAD DISTRITAL DE CHOROPAMPA,
2105,20232667681,20232667681,MUNICIPALIDAD DISTRITAL DE TAPUC,
2106,20232716488,20232716488,MUNICIPALIDAD DISTRITAL DE RAHUAPAMPA,
2107,20232724588,20232724588,MUNICIPALIDAD DISTRITAL DE SURCUBAMBA,
2108,20232797038,20232797038,MUNICIPALIDAD DISTRITAL DE CHUSCHI,
2109,20232820111,20232820111,MUNICIPALIDAD DISTRITAL DE HUEPETUHE,
2110,20232936097,20232936097,MUNICIPALIDAD DISTRITAL DE PALLASCA,
2111,20232953421,20232953421,MUNICIPALIDAD DISTRITAL DE CURIMANA,
2112,20252817302,20252817302,MUNICIPALIDAD DISTRITAL DE SANTO DOMINGO DE LOS OLLEROS,
2113,20252819933,20252819933,MUNICIPALIDAD DISTRITAL DE LAHUAYTAMBO,
2114,20253020955,20253020955,MUNICIPALIDAD DISTRITAL DE SAN LORENZO DE QUINTI,
2115,20254165035,20254165035,OFICINA DE NORMALIZACION PREVISIONAL,
2116,20256035163,20256035163,MUNICIPALIDAD DISTRITAL DE SURCO,
2117,20256079535,20256079535,MUNICIPALIDAD DISTRITAL DE SAN JOSE DE CHORRILLOS - CUENCA - HUAROCHIRI,
2118,20256136865,20256136865,SERVICIOS POSTALES DEL PERU S.A.,
2119,20256583373,20256583373,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE HUANCAYRE,
2120,20257413153,20257413153,MUNICIPALIDAD DISTRITAL DE CARAMPOMA,
2121,20260014987,20260014987,UNIDAD DE GESTION EDUCATIVA LOCAL UGEL 04 - COMAS,
2122,20260998898,20260998898,ZONA REGISTRAL NÂ° IX SEDE LIMA - UNIDAD EJECUTORA NÂº 002-SUNARP Sede Lima,
2123,20262221335,20262221335,EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.,
2124,20262415024,20262415024,MUNICIPALIDAD DISTRITAL DE LANGA,
2125,20262617085,20262617085,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE TANTARANCHE,
2126,20267073580,20267073580,SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS,
2127,20272140023,20272140023,MUNICIPALIDAD DISTRITAL DE SANTA ISABEL DE SIGUAS,
2128,20272619574,20272619574,MUNICIPALIDAD DISTRITAL DE CAYARANI,
2129,20272632082,20272632082,MUNICIPALIDAD DISTRITAL DE CHOCO,
2130,20272676454,20272676454,MUNICIPALIDAD DEL CENTRO POBLADO DE SANTA MARIA DE LA COLINA,
2131,20273271504,20273271504,MUNICIPALIDAD DISTRITAL DE IRAY,
2132,20273871013,20273871013,MUNICIPALIDAD DISTRITAL DE CABANACONDE,
2133,20274239906,20274239906,MUNICIPALIDAD DISTRITAL DE LUCMA - GRAN CHIMU,
2134,20274327864,20274327864,MUNICIPALIDAD DISTRITAL DE LA CUESTA,
2135,20274697793,20274697793,GOBIERNO REGIONAL DE LA LIBERTAD-EDUCACION USE PATAZ,
2136,20275306721,20275306721,MUNICIPALIDAD DISTRITAL DE SARTIMBAMBA,
2137,20275441857,20275441857,MUNICIPALIDAD DISTRITAL DE GUADALUPITO,
2138,20275502589,20275502589,MUNICIPALIDAD DISTRITAL DE BAMBAMARCA,
2139,20275817814,20275817814,MUNICIPALIDAD DISTRITAL DE PATAZ,
2140,20275974243,20275974243,MUNICIPALIDAD DISTRITAL DE MOLLEPATA - SANTIAGO DE CHUCO,
2141,20276247078,20276247078,GOBIERNO REGIONAL DE PIURA - HOSPITAL DE APOYO I NUESTRA SENORA DE LAS MERCEDES,
2142,20277412749,20277412749,ZONA REGISTRAL NÂ° I SEDE PIURA,
2143,20277520126,20277520126,MUNICIPALIDAD DISTRITAL DE OCCOBAMBA - LA CONVENCION,
2144,20277812844,20277812844,EMPRESA MUNICIPAL PRESTADORA DE SERVICIOS DE SANEAMIENTO PROVINCIAS ALTO ANDINAS,
2145,20278022570,20278022570,MUNICIPALIDAD DISTRITAL DE OCORURO,
2146,20278211895,20278211895,MUNICIPALIDAD DISTRITAL DE LIVITACA,
2147,20278758401,20278758401,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE HUACARPANA,
2148,20278885420,20278885420,GOBIERNO REGIONAL DE ICA - PROYECTO ESPECIAL TAMBO CCARACOCHA,
2149,20279603835,20279603835,MUNICIPALIDAD DISTRITAL DE SUSAPAYA,
2150,20279769211,20279769211,MUNICIPALIDAD DISTRITAL DE ESTIQUE PAMPA,
2151,20279780613,20279780613,MUNICIPALIDAD DISTRITAL DE SITAJARA,
2152,20279889208,20279889208,EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.,
2153,20280417131,20280417131,MUNICIPALIDAD PROVINCIAL DE MARISCAL RAMON CASTILLA,
2154,20280875431,20280875431,MUNICIPALIDAD DISTRITAL DE RICRAN,
2155,20280881326,20280881326,MUNICIPALIDAD DISTRITAL DE LEONOR ORDOÂ¥EZ,
2156,20281096363,20281096363,MUNICIPALIDAD DISTRITAL DE HUAMANCACA CHICO,
2157,20281832329,20281832329,MUNICIPALIDAD DISTRITAL DE MOLINOS - JAUJA,
2158,20281982568,20281982568,MUNICIPALIDAD DISTRITAL DE CHACAPAMPA,
2159,20282749042,20282749042,MUNICIPALIDAD DISTRITAL DE TAUCA,
2160,20282766648,20282766648,GOBIERNO REGIONAL DE ANCASH-EDUCACION USE HUARMEY,
2161,20282804248,20282804248,MUNICIPALIDAD DISTRITAL DE LACABAMBA,
2162,20282869617,20282869617,MUNICIPALIDAD DISTRITAL DE HUAYAN,
2163,20282911915,20282911915,MUNICIPALIDAD DISTRITAL DE NUEVO CHIMBOTE,
2164,20283189792,20283189792,SOCIEDAD DE BENEFICENCIA PUBLICA DE CABANA - PALLASCA,
2165,20283914802,20283914802,MUNICIPALIDAD DISTRITAL DE CHOROS,
2166,20284157967,20284157967,MUNICIPALIDAD DISTRITAL DE CHIMBAN,
2167,20284684827,20284684827,GOBIERNO REGIONAL DE LIMA - HOSPITAL CHANCAY Y SERVICIOS BASICOS DE SALUD,
2168,20285139415,20285139415,ZONA REGISTRAL NÂ° III SEDE MOYOBAMBA,
2169,20285511420,20285511420,SOCIEDAD DE BENEFICENCIA PUBLICA DE LLATA - HUAMALIES,
2170,20285613770,20285613770,MUNICIPALIDAD DISTRITAL DE JIRCAN,
2171,20285714533,20285714533,MUNICIPALIDAD DISTRITAL DE CHOJATA,
2172,20285717478,20285717478,MUNICIPALIDAD DISTRITAL DE QUINISTAQUILLAS,
2173,20285732191,20285732191,MUNICIPALIDAD DISTRITAL DE MATALAQUE,
2174,20285763313,20285763313,MUNICIPALIDAD DISTRITAL DE ICHUNA,
2175,20285766681,20285766681,MUNICIPALIDAD DISTRITAL DE LA CAPILLA,
2176,20285888019,20285888019,SOCIEDAD DE BENEFICENCIA PUBLICA DE OMATE,
2177,20285938997,20285938997,GOBIERNO REGIONAL MOQUEGUA - GERENCIA REGIONAL DE AGRICULTURA MOQUEGUA,
2178,20286274243,20286274243,EMPRESA MUNICIPAL DE SANEAMIENTO BASICO AYAVIRI - MELGAR,
2179,20286538917,20286538917,ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO AGUAS DEL ALTIPLANO SRL,
2180,20286835709,20286835709,MUNICIPALIDAD DISTRITAL DE QUINUABAMBA,
2181,20286842748,20286842748,MUNICIPALIDAD DISTRITAL DE CUSCA,
2182,20286854673,20286854673,MUNICIPALIDAD DISTRITAL DE ELEAZAR GUZMAN BARRON,
2183,20286864806,20286864806,MUNICIPALIDAD DISTRITAL DE LLAMA - MARISCAL LUZURIAGA,
2184,20286905171,20286905171,SOCIEDAD DE BENEFICENCIA PUBLICA DE RECUAY,
2185,20286907467,20286907467,GOBIERNO REGIONAL DE ANCASH-TRANSPORTES,
2186,20286922342,20286922342,GOBIERNO REGIONAL DE ANCASH - UNIDAD DE GESTION EDUCATIVA DE CORONGO,
2187,20287034220,20287034220,GOBIERNO REGIONAL DE ANCASH-SALUD UTES HUARI,
2188,20287079754,20287079754,MUNICIPALIDAD DISTRITAL DE YANAC,
2189,20287187131,20287187131,MUNICIPALIDAD DISTRITAL DE MARCABAMBA,
2190,20287219947,20287219947,MUNICIPALIDAD DISTRITAL DE SAN JUAN - LUCANAS,
2191,20287284099,20287284099,MUNICIPALIDAD DISTRITAL DE SANTA LUCIA - LUCANAS,
2192,20287296348,20287296348,MUNICIPALIDAD DISTRITAL DE PULLO,
2193,20287319810,20287319810,MUNICIPALIDAD DISTRITAL DE CARMEN SALCEDO,
2194,20287321806,20287321806,MUNICIPALIDAD DISTRITAL DE HUACANA,
2195,20287355701,20287355701,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE PALCO,
2196,20287369248,20287369248,MUNICIPALIDAD DISTRITAL DE LARAMATE,
2197,20287376376,20287376376,MUNICIPALIDAD DISTRITAL DE PACAPAUSA,
2198,20287376457,20287376457,MUNICIPALIDAD DISTRITAL DE PUYUSCA,
2199,20287376538,20287376538,MUNICIPALIDAD DISTRITAL DE UPAHUACHO,
2200,20287376619,20287376619,MUNICIPALIDAD DISTRITAL DE CORONEL CASTANEDA,
2201,20287377691,20287377691,MUNICIPALIDAD DISTRITAL DE CHUMPI,
2202,20287400188,20287400188,MUNICIPALIDAD DISTRITAL DE OYOLO,
2203,20287411899,20287411899,MUNICIPALIDAD DISTRITAL DE LAMPA,
2204,20287495111,20287495111,MUNICIPALIDAD DISTRITAL DE AUCARA,
2205,20287533811,20287533811,MUNICIPALIDAD DISTRITAL DE CHAVINA,
2206,20287583240,20287583240,MUNICIPALIDAD DISTRITAL DE SAN JOSE DE USHUA,
2207,20287583321,20287583321,MUNICIPALIDAD DISTRITAL DE PARARCA,
2208,20287585536,20287585536,MUNICIPALIDAD DISTRITAL DE SAN JAVIER DE ALPABAMBA,
2209,20287590963,20287590963,MUNICIPALIDAD DISTRITAL DE SAN PEDRO DE LARCAY,
2210,20287815710,20287815710,MUNICIPALIDAD DISTRITAL DE LARAMARCA,
2211,20287820632,20287820632,MUNICIPALIDAD DISTRITAL DE TINTAY PUNCU,
2212,20287881691,20287881691,MUNICIPALIDAD DISTRITAL DE ACOSTAMBO,
2213,20287884011,20287884011,MUNICIPALIDAD DISTRITAL DE CHINCHIHUASI,
2214,20287893869,20287893869,MUNICIPALIDAD DISTRITAL DE QUISHUAR,
2215,20288291595,20288291595,MUNICIPALIDAD DISTRITAL DE HUANCABAMBA,
2216,20288350605,20288350605,MUNICIPALIDAD DISTRITAL DE HUACHON,
2217,20288480568,20288480568,GOBIERNO REGIONAL DE PASCO - DIRECCION REGIONAL AGRARIA,
2218,20288529087,20288529087,EMPRESA MUNICIPAL DE SERVICIOS ELECTRICOS UTCUBAMBA - BAGUA GRANDE,
2219,20288749443,20288749443,MUNICIPALIDAD DISTRITAL DE HUAYANA,
2220,20288774553,20288774553,MUNICIPALIDAD DISTRITAL DE CHALLHUAHUACHO,
2221,20288775444,20288775444,MUNICIPALIDAD DISTRITAL DE POMACOCHA - ANDAHUAYLAS,
2222,20288789313,20288789313,MUNICIPALIDAD DISTRITAL DE COCHARCAS,
2223,20290898685,20290898685,ACADEMIA DE LA MAGISTRATURA,
2224,20291973851,20291973851,OFICINA NACIONAL DE PROCESOS ELECTORALES,
2225,20295613620,20295613620,REGISTRO NACIONAL DE IDENTIFICACION Y ESTADO CIVIL,
2226,20298614635,20298614635,MUNICIPALIDAD DISTRITAL DE SAN ANDRES DE TUPICOCHA,
2227,20298619602,20298619602,AUTORIDAD DEL PROYECTO COSTA VERDE,
2228,20298709857,20298709857,MUNICIPALIDAD DISTRITAL DE ANTIOQUIA,
2229,20298977436,20298977436,MUNICIPALIDAD DISTRITAL DE SAN DAMIAN,
2230,20299907784,20299907784,RED DE SALUD RIMAC SAN MARTIN DE PORRES LOS OLIVOS,
2231,20301053623,20301053623,INSTITUTO GEOGRAFICO NACIONAL,
2232,20304117142,20304117142,DEFENSORIA DEL PUEBLO,
2233,20306484479,20306484479,ORGANISMO DE FORMALIZACION DE LA PROPIEDAD INFORMAL - COFOPRI,
2234,20307167442,20307167442,COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU,
2235,20308738664,20308738664,MUNICIPALIDAD DISTRITAL DE CASTA,
2236,20308985831,20308985831,MUNICIPALIDAD DISTRITAL DE VISTA ALEGRE - RODRIGUEZ DE MENDOZA,
2237,20311131487,20311131487,MUNICIPALIDAD DISTRITAL DE SAN JUAN DE CUTERVO,
2238,20311153707,20311153707,SOCIEDAD DE BENEFICENCIA PUBLICA DE BAMBAMARCA - HUALGAYOC,
2239,20311257235,20311257235,MUNICIPALIDAD DISTRITAL DE SAN JOSE DEL ALTO,
2240,20311493125,20311493125,SOCIEDAD DE BENEFICENCIA PUBLICA DE CHOTA,
2241,20311886879,20311886879,MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE,
2242,20312108284,20312108284,MUNICIPALIDAD DISTRITAL DE JOSE LUIS BUSTAMANTE Y RIVERO,
2243,20312111749,20312111749,MUNICIPALIDAD DISTRITAL DE PUYCA,
2244,20312182417,20312182417,MUNICIPALIDAD DISTRITAL DE LARI,
2245,20312193451,20312193451,MUNICIPALIDAD DISTRITAL DE TOMEPAMPA,
2246,20312437776,20312437776,MUNICIPALIDAD DISTRITAL DE ALCA,
2247,20312540275,20312540275,MUNICIPALIDAD DISTRITAL DE SAYLA,
2248,20312631823,20312631823,SOCIEDAD DE BENEFICENCIA PUBLICA DE APLAO,
2249,20314210396,20314210396,ZONA REGISTRAL NÂ° II SEDE CHICLAYO,
2250,20314308957,20314308957,MUNICIPALIDAD DISTRITAL DE SANTIAGO DE CAO,
2251,20314401221,20314401221,MUNICIPALIDAD DISTRITAL DE HUAYO,
2252,20314566816,20314566816,MUNICIPALIDAD DISTRITAL DE MOLLEBAMBA,
2253,20314801327,20314801327,GOBIERNO REGIONAL DE LA LIBERTAD-INSTITUTO REGIONAL DE OFTALMOLOGIA,
2254,20315880069,20315880069,GOBIERNO REGIONAL DE PIURA - GERENCIA SUBREGIONAL LUCIANO CASTILLO COLONNA,
2255,20315959595,20315959595,GOBIERNO REGIONAL DE PIURA - DIRECCION REGIONAL DE AGRICULTURA,
2256,20316018786,20316018786,GOBIERNO REGIONAL DE PIURA - DIRECCION REGIONAL DE TRANSPORTES Y COMUNICACIONES,
2257,20316055631,20316055631,GOBIERNO REGIONAL DE PIURA - UNIDAD DE GESTION EDUCATIVA LOCAL- SULLANA,
2258,20317337150,20317337150,MUNICIPALIDAD DISTRITAL DE PICHARI,
2259,20317347112,20317347112,MUNICIPALIDAD DISTRITAL DE ALTO PICHIGUA,
2260,20317920025,20317920025,MUNICIPALIDAD DISTRITAL DE MOLLEPATA - ANTA,
2261,20318150886,20318150886,MUNICIPALIDAD DISTRITAL DE QUILAHUANI,
