,CodProSel,CodPip,FacProSel,DesProSel,TipProSel,FecProSel
17607,34268,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Buena Pro,PROGRAMADA,6/02/2019
17608,34269,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Actuaciones Preparatorias,PROGRAMADA,17/09/2019
17609,34270,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Convocatoria,PROGRAMADA,10/10/2019
17610,34271,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Integracion de Bases,PROGRAMADA,5/11/2019
17611,34278,2345002,UTILIDAD,Fecha de Actuaciones Preparatorias,PROGRAMADA,17/10/2018
17612,34279,2345002,UTILIDAD,Fecha de Convocatoria,PROGRAMADA,17/10/2018
17613,34280,2345002,UTILIDAD,Fecha de Integracion de Bases,PROGRAMADA,13/11/2018
17614,34281,2345002,UTILIDAD,Fecha de Buena Pro,PROGRAMADA,23/11/2018
17615,34282,2345002,UTILIDAD,Fecha de Suscripcion de Contrato,PROGRAMADA,10/12/2018
17616,34283,2345002,UTILIDAD,Fecha de Actuaciones Preparatorias,ACTUALIZADA,17/10/2018
17617,34284,2345002,UTILIDAD,Fecha de Convocatoria,ACTUALIZADA,17/10/2018
17618,34285,2345002,UTILIDAD,Fecha de Integracion de Bases,ACTUALIZADA,13/11/2018
17619,34286,2345002,UTILIDAD,Fecha de Buena Pro,ACTUALIZADA,23/11/2018
17620,34287,2345002,UTILIDAD,Fecha de Suscripcion de Contrato,ACTUALIZADA,10/12/2018
17621,34288,2345023,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/09/2020
17622,34289,2345023,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,18/09/2020
17623,34290,2345023,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,24/09/2020
17624,34291,2345023,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,30/09/2020
17625,34292,2345023,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,5/10/2020
17626,34293,2345023,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,
17627,34294,2345023,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
17628,34295,2345023,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,
17629,34296,2345023,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,
17630,34297,2345023,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,
17631,34298,2345074,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,25/09/2018
17632,34299,2345074,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,3/10/2018
17633,34300,2345074,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,11/10/2018
17634,34301,2345074,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,18/10/2018
17635,34302,2345074,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,5/11/2018
17636,34303,2345074,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,25/09/2018
17637,34304,2345074,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,3/10/2018
17638,34305,2345074,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,11/10/2018
17639,34306,2345074,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,18/10/2018
17640,34307,2345074,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,5/11/2018
17641,34308,2345146,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,30/04/2019
17642,34309,2345146,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,2/05/2019
17643,34310,2345146,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,17/05/2019
17644,34311,2345146,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,17/06/2019
17645,34312,2345146,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,4/07/2019
17646,34313,2345146,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,7/05/2019
17647,34314,2345146,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,8/05/2019
17648,34315,2345146,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,16/05/2019
17649,34316,2345146,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,4/06/2019
17650,34317,2345146,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,
17651,34328,2345252,,Fecha de Actuaciones Preparatorias,PROGRAMADA,15/08/2019
17652,34329,2345252,,Fecha de Convocatoria,PROGRAMADA,20/09/2019
17653,34330,2345252,,Fecha de Integracion de Bases,PROGRAMADA,10/10/2019
17654,34331,2345252,,Fecha de Buena Pro,PROGRAMADA,25/10/2019
17655,34332,2345252,,Fecha de Suscripcion de Contrato,PROGRAMADA,13/11/2019
17656,34333,2345252,,Fecha de Actuaciones Preparatorias,ACTUALIZADA,15/08/2019
17657,34334,2345252,,Fecha de Convocatoria,ACTUALIZADA,20/09/2019
17658,34335,2345252,,Fecha de Integracion de Bases,ACTUALIZADA,10/10/2019
17659,34336,2345252,,Fecha de Buena Pro,ACTUALIZADA,25/10/2019
17660,34337,2345252,,Fecha de Suscripcion de Contrato,ACTUALIZADA,13/11/2019
17661,34338,2345304,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/10/2019
17662,34339,2345304,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,14/10/2019
17663,34340,2345304,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,21/10/2019
17664,34341,2345304,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,28/10/2019
17665,34342,2345304,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,11/12/2019
17666,34343,2345304,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,1/10/2019
17667,34344,2345304,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,14/10/2019
17668,34345,2345304,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,21/10/2019
17669,34346,2345304,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,28/10/2019
17670,34347,2345304,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,11/12/2019
17671,34358,2345357,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,23/09/2020
17672,34359,2345357,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,1/10/2020
17673,34360,2345357,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,29/10/2020
17674,34361,2333603,ADECUADA INFRAESTRUCTURA PARA EL TRANSITO VEHICULAR,Fecha de Integracion de Bases,PROGRAMADA,13/09/2018
17675,34362,2333603,ADECUADA INFRAESTRUCTURA PARA EL TRANSITO VEHICULAR,Fecha de Buena Pro,PROGRAMADA,27/09/2018
17676,34363,2333603,ADECUADA INFRAESTRUCTURA PARA EL TRANSITO VEHICULAR,Fecha de Suscripcion de Contrato,PROGRAMADA,15/10/2018
17677,34364,2333603,ADECUADA INFRAESTRUCTURA PARA EL TRANSITO VEHICULAR,Fecha de Convocatoria,ACTUALIZADA,24/08/2018
17678,34365,2333603,ADECUADA INFRAESTRUCTURA PARA EL TRANSITO VEHICULAR,Fecha de Actuaciones Preparatorias,ACTUALIZADA,24/08/2018
17679,34366,2333603,ADECUADA INFRAESTRUCTURA PARA EL TRANSITO VEHICULAR,Fecha de Integracion de Bases,ACTUALIZADA,13/09/2018
17680,34367,2333603,ADECUADA INFRAESTRUCTURA PARA EL TRANSITO VEHICULAR,Fecha de Buena Pro,ACTUALIZADA,27/09/2018
17681,34368,2333603,ADECUADA INFRAESTRUCTURA PARA EL TRANSITO VEHICULAR,Fecha de Suscripcion de Contrato,ACTUALIZADA,15/10/2018
17682,34369,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Actuaciones Preparatorias,PROGRAMADA,8/08/2019
17683,34370,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Convocatoria,PROGRAMADA,26/08/2019
17684,34371,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Integracion de Bases,PROGRAMADA,4/09/2019
17685,34372,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Buena Pro,PROGRAMADA,24/09/2019
17686,34373,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Suscripcion de Contrato,PROGRAMADA,25/09/2019
17687,34374,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
17688,34375,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Integracion de Bases,ACTUALIZADA,
17689,34376,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Suscripcion de Contrato,ACTUALIZADA,
17690,34377,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Buena Pro,ACTUALIZADA,
17691,34378,2333622,INFRAESTRUCTURA EDUCATIVA,Fecha de Convocatoria,ACTUALIZADA,
17692,34397,2333704,INFRAESTRUCTURA NATURAL,Fecha de Actuaciones Preparatorias,PROGRAMADA,17/07/2020
17693,34398,2333704,INFRAESTRUCTURA NATURAL,Fecha de Convocatoria,PROGRAMADA,6/08/2020
17694,34399,2333704,INFRAESTRUCTURA NATURAL,Fecha de Integracion de Bases,PROGRAMADA,14/08/2020
17695,34400,2333704,INFRAESTRUCTURA NATURAL,Fecha de Buena Pro,PROGRAMADA,20/08/2020
17696,34401,2333704,INFRAESTRUCTURA NATURAL,Fecha de Suscripcion de Contrato,PROGRAMADA,27/08/2020
17697,34402,2333704,INFRAESTRUCTURA NATURAL,Fecha de Actuaciones Preparatorias,ACTUALIZADA,23/07/2020
17698,34403,2333704,INFRAESTRUCTURA NATURAL,Fecha de Integracion de Bases,ACTUALIZADA,3/09/2020
17699,34404,2333704,INFRAESTRUCTURA NATURAL,Fecha de Buena Pro,ACTUALIZADA,17/09/2020
17700,34405,2333704,INFRAESTRUCTURA NATURAL,Fecha de Convocatoria,ACTUALIZADA,14/10/2020
17701,34406,2333704,INFRAESTRUCTURA NATURAL,Fecha de Suscripcion de Contrato,ACTUALIZADA,22/10/2020
17702,34407,2333710,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/04/2021
17703,34408,2333710,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,6/04/2021
17704,34409,2333710,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,13/04/2021
17705,34410,2333710,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,19/04/2021
17706,34411,2333710,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,26/04/2021
17707,34412,2333710,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,
17708,34413,2333710,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,
17709,34414,2333710,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
17710,34415,2333710,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,
17711,34416,2333710,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,
17712,34479,2337192,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,
17713,34480,2337192,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,
17714,34481,2337192,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,
17715,34482,2337192,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,
17716,34483,2337192,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,
17717,34484,2337192,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,4/06/2018
17718,34485,2337192,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,18/06/2018
17719,34486,2337192,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,7/08/2018
17720,34487,2337192,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,16/08/2018
17721,34488,2337192,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,5/09/2018
17722,34499,2337257,RESERVORIO,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/10/2020
17723,34500,2337257,RESERVORIO,Fecha de Convocatoria,PROGRAMADA,21/10/2020
17724,34501,2337257,RESERVORIO,Fecha de Integracion de Bases,PROGRAMADA,27/10/2020
17725,34502,2337257,RESERVORIO,Fecha de Buena Pro,PROGRAMADA,4/11/2020
17726,34503,2337257,RESERVORIO,Fecha de Actuaciones Preparatorias,ACTUALIZADA,1/10/2020
17727,34504,2337257,RESERVORIO,Fecha de Convocatoria,ACTUALIZADA,21/10/2020
17728,34505,2337257,RESERVORIO,Fecha de Integracion de Bases,ACTUALIZADA,27/10/2020
17729,34506,2337257,RESERVORIO,Fecha de Buena Pro,ACTUALIZADA,4/11/2020
17730,34526,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Suscripcion de Contrato,PROGRAMADA,28/02/2020
17731,34527,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Buena Pro,ACTUALIZADA,6/02/2019
17732,34528,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Actuaciones Preparatorias,ACTUALIZADA,17/09/2019
17733,34529,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Convocatoria,ACTUALIZADA,10/10/2019
17734,34530,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Integracion de Bases,ACTUALIZADA,5/11/2019
17735,34531,2340487,DEFENSA RIBERENIA PARA LA PROTECCION DE LA INFRAESTRUCTURA DE RIEGO Y TERRENOS AGRÍCOLAS,Fecha de Suscripcion de Contrato,ACTUALIZADA,28/02/2020
17736,34532,2340549,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,14/09/2018
17737,34533,2340549,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,14/09/2018
17738,34534,2340549,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,21/09/2018
17739,34535,2340549,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,26/09/2018
17740,34536,2340549,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,12/10/2018
17741,34537,2340549,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,14/09/2018
17742,34538,2340549,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,14/09/2018
17743,34539,2340549,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,21/09/2018
17744,34540,2340549,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,26/09/2018
17745,34541,2340549,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,12/10/2018
17746,34552,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Convocatoria,PROGRAMADA,28/03/2018
17747,34553,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Actuaciones Preparatorias,PROGRAMADA,28/03/2018
17748,34554,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Integracion de Bases,PROGRAMADA,10/04/2018
17749,34555,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Buena Pro,PROGRAMADA,1/08/2018
17750,34556,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Suscripcion de Contrato,PROGRAMADA,12/10/2018
17751,34557,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Convocatoria,ACTUALIZADA,28/03/2018
17752,34558,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Actuaciones Preparatorias,ACTUALIZADA,28/03/2018
17753,34559,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Integracion de Bases,ACTUALIZADA,10/04/2018
17754,34560,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Buena Pro,ACTUALIZADA,1/08/2018
17755,34561,2340605,EXISTENCIA DE SENIALIZACION,Fecha de Suscripcion de Contrato,ACTUALIZADA,12/10/2018
17756,34582,2340670,SISTEMA DE AGUA POTABLE,Fecha de Actuaciones Preparatorias,PROGRAMADA,5/10/2018
17757,34583,2340670,SISTEMA DE AGUA POTABLE,Fecha de Convocatoria,PROGRAMADA,9/10/2018
17758,34584,2340670,SISTEMA DE AGUA POTABLE,Fecha de Integracion de Bases,PROGRAMADA,16/10/2018
17759,34585,2340670,SISTEMA DE AGUA POTABLE,Fecha de Buena Pro,PROGRAMADA,22/10/2018
17760,34586,2340670,SISTEMA DE AGUA POTABLE,Fecha de Suscripcion de Contrato,PROGRAMADA,5/11/2018
17761,34587,2340670,SISTEMA DE AGUA POTABLE,Fecha de Actuaciones Preparatorias,ACTUALIZADA,5/10/2018
17762,34588,2340670,SISTEMA DE AGUA POTABLE,Fecha de Convocatoria,ACTUALIZADA,9/10/2018
17763,34589,2340670,SISTEMA DE AGUA POTABLE,Fecha de Integracion de Bases,ACTUALIZADA,16/10/2018
17764,34590,2340670,SISTEMA DE AGUA POTABLE,Fecha de Buena Pro,ACTUALIZADA,22/10/2018
17765,34591,2340670,SISTEMA DE AGUA POTABLE,Fecha de Suscripcion de Contrato,ACTUALIZADA,5/03/2019
17766,34592,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Actuaciones Preparatorias,PROGRAMADA,12/02/2019
17767,34593,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Convocatoria,PROGRAMADA,15/03/2019
17768,34594,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Integracion de Bases,PROGRAMADA,26/03/2019
17769,34595,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Buena Pro,PROGRAMADA,1/04/2019
17770,34596,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Suscripcion de Contrato,PROGRAMADA,17/04/2019
17771,34597,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Actuaciones Preparatorias,ACTUALIZADA,12/02/2019
17772,34598,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Convocatoria,ACTUALIZADA,15/03/2019
17773,34599,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Integracion de Bases,ACTUALIZADA,26/03/2019
17774,34600,2340699,ADECUADA IMPLEMENTACION DE EQUIPAMIENTO,Fecha de Buena Pro,ACTUALIZADA,1/04/2019
17775,34607,2347911,INTANGIBLES,Fecha de Actuaciones Preparatorias,PROGRAMADA,5/11/2018
17776,34608,2347911,INTANGIBLES,Fecha de Convocatoria,PROGRAMADA,5/11/2018
17777,34609,2347911,INTANGIBLES,Fecha de Integracion de Bases,PROGRAMADA,12/11/2018
17778,34610,2347911,INTANGIBLES,Fecha de Buena Pro,PROGRAMADA,19/11/2018
17779,34611,2347911,INTANGIBLES,Fecha de Suscripcion de Contrato,PROGRAMADA,3/12/2018
17780,34612,2347911,INTANGIBLES,Fecha de Suscripcion de Contrato,ACTUALIZADA,
17781,34613,2347911,INTANGIBLES,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
17782,34614,2347911,INTANGIBLES,Fecha de Buena Pro,ACTUALIZADA,
17783,34615,2347911,INTANGIBLES,Fecha de Convocatoria,ACTUALIZADA,
17784,34616,2347911,INTANGIBLES,Fecha de Integracion de Bases,ACTUALIZADA,
17785,34627,2349014,ELECTRIFICACION,Fecha de Actuaciones Preparatorias,PROGRAMADA,19/03/2018
17786,34628,2349014,ELECTRIFICACION,Fecha de Convocatoria,PROGRAMADA,19/03/2018
17787,34629,2349014,ELECTRIFICACION,Fecha de Integracion de Bases,PROGRAMADA,27/03/2018
17788,34630,2349014,ELECTRIFICACION,Fecha de Buena Pro,PROGRAMADA,9/04/2018
17789,34631,2349014,ELECTRIFICACION,Fecha de Suscripcion de Contrato,PROGRAMADA,24/04/2018
17790,34632,2349014,ELECTRIFICACION,Fecha de Convocatoria,ACTUALIZADA,19/03/2018
17791,34633,2349014,ELECTRIFICACION,Fecha de Actuaciones Preparatorias,ACTUALIZADA,19/03/2018
17792,34634,2349014,ELECTRIFICACION,Fecha de Integracion de Bases,ACTUALIZADA,27/03/2018
17793,34635,2349014,ELECTRIFICACION,Fecha de Buena Pro,ACTUALIZADA,9/04/2018
17794,34636,2349014,ELECTRIFICACION,Fecha de Suscripcion de Contrato,ACTUALIZADA,24/04/2018
17795,34647,2349430,SISTEMA DE AGUA POTABLE,Fecha de Actuaciones Preparatorias,PROGRAMADA,15/06/2020
17796,34648,2349430,SISTEMA DE AGUA POTABLE,Fecha de Convocatoria,PROGRAMADA,20/06/2020
17797,34649,2349430,SISTEMA DE AGUA POTABLE,Fecha de Integracion de Bases,PROGRAMADA,15/07/2020
17798,34650,2349430,SISTEMA DE AGUA POTABLE,Fecha de Buena Pro,PROGRAMADA,30/07/2020
17799,34651,2349430,SISTEMA DE AGUA POTABLE,Fecha de Suscripcion de Contrato,PROGRAMADA,4/08/2020
17800,34652,2349430,SISTEMA DE AGUA POTABLE,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
17801,34653,2349430,SISTEMA DE AGUA POTABLE,Fecha de Convocatoria,ACTUALIZADA,
17802,34654,2349430,SISTEMA DE AGUA POTABLE,Fecha de Integracion de Bases,ACTUALIZADA,
17803,34655,2349430,SISTEMA DE AGUA POTABLE,Fecha de Buena Pro,ACTUALIZADA,
17804,34656,2349430,SISTEMA DE AGUA POTABLE,Fecha de Suscripcion de Contrato,ACTUALIZADA,
17805,34657,2350046,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,23/07/2018
17806,34658,2350046,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,23/09/2018
17807,34659,2350046,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,6/10/2018
17808,34660,2350046,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,27/10/2018
17809,34661,2350046,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,17/11/2018
17810,34662,2350046,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,23/09/2018
17811,34663,2350046,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,23/10/2018
17812,34664,2350046,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,6/11/2018
17813,34665,2350046,INFRAESTRUCTURA,Fecha de Buena Pro,ACTUALIZADA,27/11/2018
17814,34666,2350046,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,ACTUALIZADA,17/12/2018
17815,34667,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Actuaciones Preparatorias,PROGRAMADA,9/07/2020
17816,34668,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Convocatoria,PROGRAMADA,17/07/2020
17817,34669,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Integracion de Bases,PROGRAMADA,12/08/2020
17818,34670,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Buena Pro,PROGRAMADA,24/08/2020
17819,34671,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Suscripcion de Contrato,PROGRAMADA,16/09/2020
17820,34672,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Actuaciones Preparatorias,ACTUALIZADA,9/07/2020
17821,34673,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Convocatoria,ACTUALIZADA,17/07/2020
17822,34674,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Integracion de Bases,ACTUALIZADA,12/08/2020
17823,34675,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Buena Pro,ACTUALIZADA,24/08/2020
17824,34676,2350075,Adecuada infraestructura destinada al tránsito peatonal,Fecha de Suscripcion de Contrato,ACTUALIZADA,16/09/2020
17825,34677,2350483,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,PROGRAMADA,18/10/2018
17826,34678,2350483,INFRAESTRUCTURA,Fecha de Convocatoria,PROGRAMADA,24/10/2018
17827,34679,2350483,INFRAESTRUCTURA,Fecha de Integracion de Bases,PROGRAMADA,31/10/2018
17828,34680,2350483,INFRAESTRUCTURA,Fecha de Buena Pro,PROGRAMADA,7/11/2018
17829,34681,2350483,INFRAESTRUCTURA,Fecha de Suscripcion de Contrato,PROGRAMADA,23/11/2018
17830,34682,2350483,INFRAESTRUCTURA,Fecha de Actuaciones Preparatorias,ACTUALIZADA,18/10/2018
17831,34683,2350483,INFRAESTRUCTURA,Fecha de Convocatoria,ACTUALIZADA,24/10/2018
17832,34684,2350483,INFRAESTRUCTURA,Fecha de Integracion de Bases,ACTUALIZADA,31/10/2018
17833,34711,2333877,CAPACITACION,Fecha de Actuaciones Preparatorias,PROGRAMADA,1/06/2018
17834,34712,2333877,CAPACITACION,Fecha de Convocatoria,PROGRAMADA,10/07/2018
17835,34713,2333877,CAPACITACION,Fecha de Integracion de Bases,PROGRAMADA,30/07/2018
17836,34714,2333877,CAPACITACION,Fecha de Buena Pro,PROGRAMADA,16/08/2018
17837,34715,2333877,CAPACITACION,Fecha de Suscripcion de Contrato,PROGRAMADA,28/08/2018
17838,34716,2333877,CAPACITACION,Fecha de Actuaciones Preparatorias,ACTUALIZADA,
17839,34717,2333877,CAPACITACION,Fecha de Integracion de Bases,ACTUALIZADA,
17840,34718,2333877,CAPACITACION,Fecha de Convocatoria,ACTUALIZADA,
17841,34719,2333877,CAPACITACION,Fecha de Buena Pro,ACTUALIZADA,
17842,34720,2333877,CAPACITACION,Fecha de Suscripcion de Contrato,ACTUALIZADA,
17843,34721,2333967,INTANGIBLES,Fecha de Actuaciones Preparatorias,PROGRAMADA,20/09/2018
17844,34722,2333967,INTANGIBLES,Fecha de Convocatoria,PROGRAMADA,25/09/2018
17845,34723,2333967,INTANGIBLES,Fecha de Integracion de Bases,PROGRAMADA,3/10/2018
17846,34724,2333967,INTANGIBLES,Fecha de Buena Pro,PROGRAMADA,10/10/2018
17847,34725,2333967,INTANGIBLES,Fecha de Suscripcion de Contrato,PROGRAMADA,22/10/2018
17848,34726,2333967,INTANGIBLES,Fecha de Actuaciones Preparatorias,ACTUALIZADA,20/09/2018
17849,34727,2333967,INTANGIBLES,Fecha de Convocatoria,ACTUALIZADA,25/09/2018
17850,34728,2333967,INTANGIBLES,Fecha de Integracion de Bases,ACTUALIZADA,3/10/2018
17851,34729,2333967,INTANGIBLES,Fecha de Buena Pro,ACTUALIZADA,10/10/2018
