,CodPro,CodCta,NomPro,PaisPro,DepPro,ProvPro,DisPro,RegPro
19381,20504761381,20504761381,SERMAQ INGENIERIA CONTRATISTA S.R.L.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Servicios
19382,20504779166,20504779166,CLUB MED SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19383,20504795790,20504795790,METRAMARK S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19384,20504796681,20504796681,MUEBLES MARISS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
19385,20504822274,20504822274,CARP & ASOCIADOS SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19386,20504838863,20504838863,MADERERA NUEVA ERA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LURIN,Proveedor de Bienes
19387,20504883737,20504883737,AKED INMOBILIARIA & CONSTRUCTORA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LIMA,Ejecutor de Obras
19388,20504905137,20504905137,MEDICAL FULL IMPORT S.A.,PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Proveedor de Bienes
19389,20504921507,20504921507,TECNISLA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LINCE,Ejecutor de Obras
19390,20504950868,20504950868,PROTIVITI MEMBER FIRM PERU S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
19391,20504979092,20504979092,ALS LS PERU S.A.C.,PERU,LIMA,LIMA,SURQUILLO,Proveedor de Servicios
19392,20504997317,20504997317,NORPAP S.A,PERU,LIMA,LIMA,LINCE,Proveedor de Servicios
19393,20505018509,20505018509,CLINICA SAN GABRIEL S A C,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Servicios
19394,20505026439,20505026439,REPUESTOS SUDAMERICA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Servicios
19395,20505027915,20505027915,GLOBAL BUSINESS SOLUTIONS PERU SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19396,20505052430,20505052430,EH DATA S.A.C.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
19397,20505074247,20505074247,ANDINA FREIGHT SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Bienes
19398,20505087144,20505087144,CONTRATISTAS SECPAL SAC,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
19399,20505097701,20505097701,IDEMED SOCIEDAD ANONIMA CERRADA,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Servicios
19400,20505097883,20505097883,CIA YAJEMA NEGOCIOS Y COMERCIO DEL MUNDO SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
19401,20505110651,20505110651,W.P. BIOMED SOCIEDAD ANONIMA,PERU,LIMA,LIMA,SURQUILLO,Proveedor de Bienes
19402,20505120451,20505120451,IT STORAGE E.I.R.L.,PERU,LIMA,LIMA,SURQUILLO,Ejecutor de Obras
19403,20505126069,20505126069,X RAY SALES AND SERVICE S.A.C.,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Servicios
19404,20505132468,20505132468,AGROMAR DEL PACIFICO S.A,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
19405,20505159315,20505159315,AVANTIA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
19406,20505160674,20505160674,ITG SOLUTIONS SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19407,20505203586,20505203586,DEUMAN S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19408,20505225555,20505225555,SISTEMAG PERUANA S.A.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19409,20505234465,20505234465,TRANSPORTES CANO S.A.C.,PERU,LIMA,LIMA,SANTA ANITA,Proveedor de Bienes
19410,20505238703,20505238703,TRAVEX S.A.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
19411,20505242999,20505242999,CORPORACION QUIMICA OBAL S.A.C.,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Bienes
19412,20505256868,20505256868,J Y R INGENIEROS ASESORES S.A.C.,PERU,LIMA,LIMA,LURIN,Proveedor de Bienes
19413,20505261195,20505261195,INSTITUTO DE INVESTIGACION E INGENIERIA DEL TRANSPORTE S.A.C.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
19414,20505262671,20505262671,DESANA S.A.C.,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
19415,20505263643,20505263643,INVERSIONES TURISTICAS PLAYA HERMOSA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Servicios
19416,20505264453,20505264453,PHARMAVET DEL PERU SAC,PERU,LIMA,LIMA,BARRANCO,Proveedor de Servicios
19417,20505289791,20505289791,DESARROLLO Y EJECUCION DE PROYECTOS DE INGENIERIA S.R.L.,PERU,LIMA,LIMA,ATE,Proveedor de Bienes
19418,20505313411,20505313411,INVERSIONES ARNI SAC,PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Proveedor de Servicios
19419,20505325185,20505325185,FERRETTY E.I.R.L.,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
19420,20505328281,20505328281,VIRALAB SOCIEDAD ANONIMA,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
19421,20505334338,20505334338,MULTICONTROL SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,ATE,Proveedor de Servicios
19422,20505356579,20505356579,SINDESA S.A.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
19423,20505358784,20505358784,A & V ESTRELLA S.R.L.,PERU,LIMA,LIMA,COMAS,Proveedor de Bienes
19424,20505360924,20505360924,IDS GROUP S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
19425,20505363435,20505363435,MONRUA E.I.R.L.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Bienes
19426,20505374470,20505374470,GENIA TECH SAC,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Servicios
19427,20505378629,20505378629,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
19428,20505389582,20505389582,SANTA ANA LOGISTICA SAC.,PERU,LIMA,LIMA,EL AGUSTINO,Proveedor de Bienes
19429,20505409010,20505409010,CYBERSEC CONSULT S.A.,PERU,LIMA,LIMA,SAN BORJA,Proveedor de Servicios
19430,20505423519,20505423519,"FABRICANTES, COMERCIALIZADORES Y SERVICIOS MEDICOS SOCIEDAD ANONIMA CERRADA",PERU,LIMA,LIMA,LA MOLINA,Proveedor de Bienes
19431,20505432933,20505432933,SERVICIOS GENERALES DANY LUZ S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
19432,20505437226,20505437226,CONSORCIO CAF S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
19433,20505441762,20505441762,ARTE Y SUELAS S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
19434,20505455712,20505455712,MISURBAS SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
19435,20505463146,20505463146,HEMOCARE S.A.C.,PERU,LIMA,LIMA,SURQUILLO,Proveedor de Servicios
19436,20505472641,20505472641,EMPRESA DE TRANSPORTES HELP CARS SOCIEDA D ANONIMA CERRADA EMPRESA DE TRANSPORTES HELP CARS SAC,PERU,LIMA,LIMA,ATE,Proveedor de Servicios
19437,20505482108,20505482108,CONDE ATENCION SERVICIOS MULTIPLES S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
19438,20505502222,20505502222,INVERSIONES ESDEL E.I.R.L.,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Bienes
19439,20505504781,20505504781,NETSAT S.R.L.,PERU,LIMA,LIMA,SURQUILLO,Proveedor de Bienes
19440,20505561822,20505561822,PROFESIONALES CORPORATIVOS S.A.C.,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
19441,20505562047,20505562047,CORTIN SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
19442,20505568592,20505568592,DIEGO Y EDSON RAMOS NEGOCIACION GANADERA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Bienes
19443,20505577664,20505577664,ERTIZA E.I.R.L.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Bienes
19444,20505579951,20505579951,CAL Y MAYOR Y ASOCIADOS SOCIEDAD CIVIL,MEXICO,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19445,20505593350,20505593350,EQUIPOS DE SEGURIDAD Y REPRESENTACIONES SOCIEDAD ANONIMA CERRADA - EQUISEGUR S.A.C.,PERU,LIMA,LIMA,LINCE,Proveedor de Bienes
19446,20505601395,20505601395,C.C.INGENIERIA DIESEL PART E.I.R.L.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
19447,20505601808,20505601808,ATTACHMEDIA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Servicios
19448,20505603096,20505603096,TRANSPORTE LEON ORTIZ E.I.R.L.,PERU,LIMA,LIMA,SANTA ANITA,Proveedor de Bienes
19449,20505606435,20505606435,ASOCIACION CIRCULO MILITAR DEL PERU,PERU,LIMA,LIMA,JESUS MARIA,Proveedor de Bienes
19450,20505618280,20505618280,NEGOCIACIONES RIDEBLAN SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
19451,20505627271,20505627271,IMPORTACIONES MUSICALES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
19452,20505655215,20505655215,SAN CARLOS CONTRATISTAS GENERALES S.R.L,PERU,LIMA,LIMA,CARABAYLLO,Ejecutor de Obras
19453,20505660219,20505660219,GIANOLI CARRANZA & VIZCARRA ABOGADOS S CIVIL DE R.L.,PERU,LIMA,LIMA,JESUS MARIA,Proveedor de Bienes
19454,20505663820,20505663820,COMBUSTIBLES WILLY EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PERU,LIMA,LIMA,ATE,Proveedor de Servicios
19455,20505670443,20505670443,NESSUS HOTELES PERU S.A.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19456,20505687419,20505687419,T & S S.A.C. PROMOTORES-PUBLICISTAS,PERU,LIMA,LIMA,JESUS MARIA,Proveedor de Servicios
19457,20505690711,20505690711,INGETEC GROUP S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
19458,20505719396,20505719396,Q-MEDICAL S.A.C,PERU,LIMA,LIMA,BRENIA,Proveedor de Servicios
19459,20505728891,20505728891,CIUDAD SALUDABLE,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19460,20505729944,20505729944,OPTIMA SERVICIOS MULTIDINAMICOS SOCIEDAD ANONIMA CERRADA - OSM S.A.C.,PERU,LIMA,LIMA,SAN BORJA,Proveedor de Bienes
19461,20505739079,20505739079,BEBIDAS DISTRIBUIDORES E.I.R.L.,PERU,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,Proveedor de Bienes
19462,20505751796,20505751796,PERU KAPAK E.I.R.L.,PERU,LIMA,LIMA,COMAS,Proveedor de Bienes
19463,20505755279,20505755279,AMS MILENIUM SERVICIOS GENERALES S.A.C.,PERU,LIMA,LIMA,JESUS MARIA,Proveedor de Bienes
19464,20505762305,20505762305,KREACIONES RAFAEL OLIVERA PRENDAS PERUANAS E.I.R.L.,PERU,LIMA,LIMA,PUENTE PIEDRA,Proveedor de Servicios
19465,20505769148,20505769148,FABRICACIONES METALICAS Y SERVICIOS DIES EL S.A.C.,PERU,LIMA,LIMA,ATE,Proveedor de Servicios
19466,20505773170,20505773170,PRO BAGS PERU S.A.C.,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Bienes
19467,20505787553,20505787553,INDUSTRIAS FLOMAR SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Servicios
19468,20505789092,20505789092,DITRANSERVA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Ejecutor de Obras
19469,20505790341,20505790341,METALURGICA VULCANO S.A.C.,PERU,LIMA,LIMA,LURIGANCHO,Proveedor de Servicios
19470,20505795815,20505795815,OPEN NETWORK SYSTEM S.A.C.,PERU,LIMA,LIMA,SURQUILLO,Proveedor de Servicios
19471,20505798245,20505798245,GEOSERVICE PERU SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Bienes
19472,20505810121,20505810121,MANTENIMIENTO Y MONTAJES INDUSTRIALES S.A.,ESPANIA,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19473,20505818297,20505818297,IMPORTADORA Y DISTRIBUIDORA UDENIO S.R.L.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19474,20505820941,20505820941,REPUESTOS ASOCIADOS VEREAU S.A.C.,PERU,LIMA,LIMA,BRENIA,Proveedor de Bienes
19475,20505864990,20505864990,INGENIERIA TECNICA NAUTICA IMPORTACIONES SOCIEDAD ANONIMA CERRADA.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Bienes
19476,20505867077,20505867077,BIOMEDICAL CARE SYSTEMS S.A.C.,PERU,LIMA,LIMA,BRENIA,Proveedor de Servicios
19477,20505871775,20505871775,SYMMETRY CORPORATION SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LINCE,Proveedor de Bienes
19478,20505876653,20505876653,FIRST COLD SYSTEM SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LURIGANCHO,Proveedor de Bienes
19479,20505880171,20505880171,RED DE COMBUSTIBLES LIQUIDOS SAC REDCOL SAC,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
19480,20505920067,20505920067,MEASURING ENGINEER GROUP PERU SOCIEDAD ANONIMA CERRADA - MEG PERU S.A.C.,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Bienes
19481,20505923830,20505923830,GRUPO V & J S.A.C.,PERU,LIMA,LIMA,ATE,Ejecutor de Obras
19482,20505930534,20505930534,BREGME QUIMICA S.R.L,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Bienes
19483,20505935684,20505935684,BERMAD PERU S.A.C.,PERU,LIMA,LIMA,ATE,Proveedor de Servicios
19484,20505949804,20505949804,FABI CONSTRUCCIONES Y DECORACIONES SOCIEDAD COMERCIAL DE RESPONS. LTDA,PERU,LIMA,LIMA,BARRANCO,Proveedor de Servicios
19485,20505958625,20505958625,MOBILIA INDUSTRIAL S.A.C.,PERU,LIMA,LIMA,VILLA EL SALVADOR,Proveedor de Bienes
19486,20505966644,20505966644,P.B.R. CONTRATISTAS GENERALES S.R.L.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Servicios
19487,20505970919,20505970919,XPERTA GESTION EMPRESARIAL SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Servicios
19488,20505971214,20505971214,ASIVTEL S.R.L.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19489,20505973691,20505973691,COMERCIAL JHV DEL CENTRO EIRL,PERU,LIMA,LIMA,SANTA ANITA,Proveedor de Servicios
19490,20505976526,20505976526,I & T TECHNOLOGIES SAC,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Bienes
19491,20505978731,20505978731,JAS IMPORTACIONES SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Bienes
19492,20505981368,20505981368,T.M.T. AUTOMOTRIZ S.R.L.,PERU,LIMA,LIMA,BRENIA,Proveedor de Bienes
19493,20505995741,20505995741,H.M. ASTILLEROS S.A.C.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Bienes
19494,20506001065,20506001065,SELTRON SA,PERU,LIMA,LIMA,ATE,Proveedor de Bienes
19495,20506002975,20506002975,ANGKOR GROUP SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
19496,20506003351,20506003351,MEJESA S.R.L.,PERU,LIMA,LIMA,PUENTE PIEDRA,Proveedor de Servicios
19497,20506012695,20506012695,X-LASER S.A.C.,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Bienes
19498,20506032700,20506032700,MICHELSEN CONSULTING SAC,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Bienes
19499,20506035121,20506035121,INTRALOT DE PERU S.A.,PERU,LIMA,LIMA,SAN BORJA,Proveedor de Bienes
19500,20506063923,20506063923,TUMIMED REPRESENTACIONES S.A.C,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Bienes
19501,20506078017,20506078017,AMERICO GONZALES INGENIEROS SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
19502,20506082634,20506082634,MFT CONSULTING SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
19503,20506084840,20506084840,SAS INSTITUTE PERU S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
19504,20506085226,20506085226,HAMILTON STEEL SRL,PERU,LIMA,LIMA,MAGDALENA DEL MAR,Proveedor de Servicios
19505,20506091382,20506091382,EVOLUTION HUASCARAN EIRL,PERU,LIMA,LIMA,CARABAYLLO,Proveedor de Servicios
19506,20506103810,20506103810,MED TECH SUPPLY SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19507,20506117799,20506117799,GENERA ARQUITECTOS SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Bienes
19508,20506119571,20506119571,RESOMEDIC S.A.C.,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
19509,20506120315,20506120315,COPEP DEL PERU S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19510,20506123411,20506123411,C & F CONSULT S.A.C.,PERU,LIMA,LIMA,LA MOLINA,Proveedor de Bienes
19511,20506123501,20506123501,JAEC CONTRATISTAS GENERALES SRL,PERU,LIMA,LIMA,JESUS MARIA,Ejecutor de Obras
19512,20506146039,20506146039,PRODUCTOS TIPPIC SAC,PERU,LIMA,LIMA,ATE,Proveedor de Servicios
19513,20506147434,20506147434,DUMONT S.A.C. CONSTRUCCIONES Y SERVICIOS GENERALES,PERU,LIMA,LIMA,MIRAFLORES,Ejecutor de Obras
19514,20506148830,20506148830,CIA. ISOMED S.A.C.,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
19515,20506151547,20506151547,ENERGIGAS S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
19516,20506205493,20506205493,CONSTRUCCIONES CANCHARI S.A.C. CONTRATISTAS GENERALES,PERU,JUNIN,HUANCAYO,EL TAMBO,Proveedor de Bienes
19517,20506213917,20506213917,CASSANA TRADING S.A.C,PERU,LIMA,LIMA,LA VICTORIA,Ejecutor de Obras
19518,20506241023,20506241023,COMERCIALIZADORA INDUSTRIAL BMC E.I.R.L.,PERU,LIMA,LIMA,LOS OLIVOS,Ejecutor de Obras
19519,20506248036,20506248036,ALKHOFAR SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Servicios
19520,20506266875,20506266875,IT SERVICE S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19521,20506268738,20506268738,BIOBYSA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
19522,20506281084,20506281084,FIRE TECHNOLOGY S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19523,20506281912,20506281912,CORPORACION PERUANA DE COMBUSTIBLES S.A.C. - CORPECSAC,PERU,LIMA,LIMA,SAN MARTIN DE PORRES,Proveedor de Bienes
19524,20506301611,20506301611,DATA SERVICIOS Y COMUNICACIONES SOCIEDAD ANONIMA CERRADA - DATA SERV.COM S.A.C.,PERU,LIMA,LIMA,JESUS MARIA,Proveedor de Servicios
19525,20506315086,20506315086,CONSTRUCTORA E INMOBILIARIA DISCOVERY S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Ejecutor de Obras
19526,20506333149,20506333149,WORLD PRODUCTS TRADING S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
19527,20506336245,20506336245,AUDIOMAX S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Bienes
19528,20506370346,20506370346,CENTRAL DE ORGANIZACIONES PRODUCTORAS DE CAFE Y CACAO DEL PERU- CAFE PERU,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
19529,20506374333,20506374333,EDU REPRESENTACIONES E.I.R.L,PERU,LIMA,LIMA,SAN JUAN DE MIRAFLORES,Proveedor de Bienes
19530,20506377430,20506377430,APLICACIONES PARA LA INGENIERIA Y LA INDUSTRIA SOCIEDAD ANONIMA CERRADA-APLISAC,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
19531,20506388806,20506388806,HOSPITALIA EQUIPOS Y SERVICIOS E.I.R.L.,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
19532,20506392234,20506392234,PAPELERA REYES S.A.C,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Bienes
19533,20506400431,20506400431,REPRESENTACIONES RIQUEROS HNOS E.I.R.L.,PERU,LIMA,LIMA,LIMA,Proveedor de Bienes
19534,20506407100,20506407100,SCIENCE AND TECHNOLOGY TRAINING E.I.R.L.,PERU,LIMA,LIMA,SAN MIGUEL,Proveedor de Servicios
19535,20506415030,20506415030,DISTRIBUIDORA DE COMBUSTIBLE SANTA ANITA S.A.C.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,CALLAO,Proveedor de Servicios
19536,20506416273,20506416273,NEGORED E.I.R.L.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
19537,20506421781,20506421781,CORPORACION RICO S.A.C.,PERU,LIMA,LIMA,VILLA EL SALVADOR,Proveedor de Servicios
19538,20506424888,20506424888,A & E INVERSIONES Y NEGOCIOS SRL,PERU,LIMA,LIMA,SAN MIGUEL,Ejecutor de Obras
19539,20506427046,20506427046,INTEGRA TECHNOLOGIES S.A.C.  - INTEGRATECH S.A.C.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Servicios
19540,20506435570,20506435570,PORRAS GARCIA & ABOGADOS ASOCIADOS SOCIEDAD CIVIL DE RESPONSABILIDAD LIMITADA,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19541,20506436207,20506436207,DEPAZ TRAVEL & TOURS S.A.C.,PERU,LIMA,LIMA,MIRAFLORES,Proveedor de Servicios
19542,20506438919,20506438919,CONSERVAS RICOFRES S.R.L.,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,LA PERLA,Proveedor de Bienes
19543,20506459088,20506459088,EFICIENCIA EN GESTION  EMPRESARIAL S.R.L. - EFIGEMP S.R.L.,PERU,LIMA,LIMA,CARABAYLLO,Proveedor de Bienes
19544,20506475954,20506475954,ADVANTAGE MEDICAL SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LOS OLIVOS,Proveedor de Servicios
19545,20506491216,20506491216,AB TECHNOLOGY SAC,PERU,LIMA,LIMA,SAN LUIS,Ejecutor de Obras
19546,20506517894,20506517894,LIBRERIA CIENTIF.Y TECNOL.UNIV. S.A.C.,PERU,LIMA,LIMA,EL AGUSTINO,Proveedor de Bienes
19547,20506556105,20506556105,REPRESENTACIONES NIRO SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,LIMA,Proveedor de Servicios
19548,20506559201,20506559201,PROJECT MANAGEMENT PERU S.A.C,PERU,LIMA,LIMA,SAN ISIDRO,Consultor de Obras
19549,20506576718,20506576718,FINEZZA S.A.C.,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Bienes
19550,20506593051,20506593051,O & T FERROTECS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,PERU,LIMA,LIMA,CARABAYLLO,Proveedor de Bienes
19551,20506598282,20506598282,HPH INVERSIONES S.A.C.,PERU,LIMA,LIMA,SAN BORJA,Proveedor de Bienes
19552,20506606722,20506606722,RMJ CONSTRUCTORES S.A.C,PERU,LIMA,LIMA,LIMA,Ejecutor de Obras
19553,20506615128,20506615128,MONCAL S.A.C.,PERU,LIMA,LIMA,CHORRILLOS,Proveedor de Servicios
19554,20506641803,20506641803,GRUPO BANTEK S.A.C.,PERU,LIMA,LIMA,SURQUILLO,Proveedor de Servicios
19555,20506652082,20506652082,PROLIMSO SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN JUAN DE LURIGANCHO,Proveedor de Bienes
19556,20506652830,20506652830,EFT GROUP PERU S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19557,20506666032,20506666032,T & CH ASOCIADOS S.A.C.,PERU,LIMA,LIMA,JESUS MARIA,Proveedor de Servicios
19558,20506667357,20506667357,IMPORTACIONES Y EXPORTACIONES SIFUENTES SOCIEDAD ANONIMA CERRADA,PERU,PROVINCIA CONSTITUCIONAL DEL CALLAO,CALLAO,BELLAVISTA,Proveedor de Bienes
19559,20506696535,20506696535,DESARROLLO Y FORMACION INTEGRAL,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Servicios
19560,20506710970,20506710970,QUIROMEDICA SOCIEDAD ANONIMA CERRADA,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
19561,20506719331,20506719331,INDUSTRIAS LUANDA E.I.R.L.,PERU,LIMA,LIMA,LA VICTORIA,Proveedor de Servicios
19562,20506730571,20506730571,AMAZONS SERVICIOS Y COMERCIALIZACIONES S.A.C.,PERU,LIMA,LIMA,PUEBLO LIBRE,Proveedor de Bienes
19563,20506738475,20506738475,GANADERA SAN SIMON S.A.C.,PERU,LIMA,LIMA,SAN ISIDRO,Proveedor de Bienes
19564,20506738718,20506738718,INMOBILIARIA SAN ANTONIO DEL SUR SAC,PERU,LIMA,LIMA,SANTIAGO DE SURCO,Proveedor de Servicios
